TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
human chr4q12	human chr4q12	0.0135094718199956	-4.30436422325943	58	5	0.00439753737906772	1137	46611	5978,81608,5156,132949,3490	REST,FIP1L1,PDGFRA,AASDH,IGFBP7
human chr21q21.2	human chr21q21.2	0.0150973330964334	-4.19323716688996	8	2	0.00175901495162709	1137	46611	116159,9510	CYYR1,ADAMTS1
human chr6q22	human chr6q22	0.0150973330964334	-4.19323716688996	8	2	0.00175901495162709	1137	46611	387119,4121	CEP85L,MAN1A1
human chr11q13.5	human chr11q13.5	0.0157753788429803	-4.14930485544035	22	3	0.00263852242744063	1137	46611	55331,7405,56946	ACER3,UVRAG,C11orf30
human chr18q21.1	human chr18q21.1	0.016043759930752	-4.13243529436554	40	4	0.00351802990325418	1137	46611	4087,54808,4089,4092	SMAD2,DYM,SMAD4,SMAD7
human chr5q35	human chr5q35	0.0178186169057935	-4.02751147466582	23	3	0.00263852242744063	1137	46611	6586,57396,64324	SLIT3,CLK4,NSD1
human chr2q23.3	human chr2q23.3	0.0178186169057935	-4.02751147466582	23	3	0.00263852242744063	1137	46611	390,55183,55660	RND3,RIF1,PRPF40A
human chr3q21	human chr3q21	0.0178186169057935	-4.02751147466582	23	3	0.00263852242744063	1137	46611	7707,114885,83666	ZNF148,OSBPL11,PARP9
human chr13q14.11	human chr13q14.11	0.01891666633351	-3.96771192890054	42	4	0.00351802990325418	1137	46611	144811,11215,23143,646982	LACC1,AKAP11,LRCH1,LINC00598
human chr2p14	human chr2p14	0.01891666633351	-3.96771192890054	42	4	0.00351802990325418	1137	46611	9792,10097,116143,4211	SERTAD2,ACTR2,WDR92,MEIS1
human chr15q13	human chr15q13	0.0190996362528418	-3.95808598846473	9	2	0.00175901495162709	1137	46611	197131,23184	UBR1,MESDC2
human chr3q26.32	human chr3q26.32	0.0190996362528418	-3.95808598846473	9	2	0.00175901495162709	1137	46611	79718,64393	TBL1XR1,ZMAT3
human chr12p11	human chr12p11	0.0190996362528418	-3.95808598846473	9	2	0.00175901495162709	1137	46611	3709,65981	ITPR2,CAPRIN2
human chr7q31	human chr7q31	0.0200019779253102	-3.91192411405255	24	3	0.00263852242744063	1137	46611	93986,50640,3751	FOXP2,PNPLA8,KCND2
human chr1p31	human chr1p31	0.0200019779253102	-3.91192411405255	24	3	0.00263852242744063	1137	46611	34,1629,26135	ACADM,DBT,SERBP1
human chr15q22.31	human chr15q22.31	0.0204647271421455	-3.88905250202939	43	4	0.00351802990325418	1137	46611	10081,10260,23060,8766	PDCD7,DENND4A,ZNF609,RAB11A
human chr5q15	human chr5q15	0.0220884033483317	-3.81270254354982	44	4	0.00351802990325418	1137	46611	79772,153642,22936,831	MCTP1,ARSK,ELL2,CAST
human chr1p21	human chr1p21	0.0223258484139038	-3.80201015007923	25	3	0.00263852242744063	1137	46611	55599,178,2135	RNPC3,AGL,EXTL2
human chr14q21	human chr14q21	0.0234925658921421	-3.75107125289489	10	2	0.00175901495162709	1137	46611	6655,4287	SOS2,ATXN3
human chr7q21-q22	human chr7q21-q22	0.0234925658921421	-3.75107125289489	10	2	0.00175901495162709	1137	46611	1021,5218	CDK6,CDK14
human chr10q21.2	human chr10q21.2	0.0234925658921421	-3.75107125289489	10	2	0.00175901495162709	1137	46611	9886,84159	RHOBTB1,ARID5B
human chr1q32.1	human chr1q32.1	0.0238478397743203	-3.73606164125019	116	7	0.00615655233069481	1137	46611	23271,64710,55705,9877,25778,83479,84919	CAMSAP2,NUCKS1,IPO9,ZC3H11A,DSTYK,DDX59,PPP1R15B
human chrXq25-q26.3	human chrXq25-q26.3	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	57187	THOC2
human chr20q11.22-q11.23	human chr20q11.22-q11.23	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	51230	PHF20
human chr2p22-p16	human chr2p22-p16	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	3344	FOXN2
human chr15q15.3-q21.1	human chr15q15.3-q21.1	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	51496	CTDSPL2
human chr20p11.2-p11.1	human chr20p11.2-p11.1	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	22803	XRN2
human chr3p21.1-p14.3	human chr3p21.1-p14.3	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	26060	APPL1
human chr15q22.1-q22.31	human chr15q22.1-q22.31	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	53944	CSNK1G1
human chr3p12-p11.1	human chr3p12-p11.1	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	8545	CGGBP1
human chr1p21.1-p13.2	human chr1p21.1-p13.2	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	11218	DDX20
human chr5qter	human chr5qter	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	9509	ADAMTS2
human chr5q31-q34	human chr5q31-q34	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	1836	SLC26A2
human chr1q42.1-q43	human chr1q42.1-q43	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	51742	ARID4B
human chr4q13.3-q21.3	human chr4q13.3-q21.3	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	25849	PARM1
human chr2p11.2|2	human chr2p11.2|2	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	10989	IMMT
human chr15q22.3	human chr15q22.3	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	9960	USP3
human chr10p12.1|10p12.3	human chr10p12.1|10p12.3	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	57584	ARHGAP21
human chr11q12-q14	human chr11q12-q14	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	27314	RAB30
human chr6q14.1-q15	human chr6q14.1-q15	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	5238	PGM3
human chr16q12-q13	human chr16q12-q13	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	5257	PHKB
human chr7q31.1-q31.33	human chr7q31.1-q31.33	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	55915	LANCL2
human chr12q21.33-q23.1	human chr12q21.33-q23.1	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	8738	CRADD
human chrXp22.33; Yp11.2	human chrXp22.33; Yp11.2	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	207063	DHRSX
human chr7q31.1-q31.2	human chr7q31.1-q31.2	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	29969	MDFIC
human chr3q25.1-q26.1	human chr3q25.1-q26.1	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	6596	HLTF
human chr16q23.3-q24.1	human chr16q23.3-q24.1	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	51741	WWOX
human chr8q13-q21.1	human chr8q13-q21.1	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	65986	ZBTB10
human chr1p32-p34	human chr1p32-p34	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	9202	ZMYM4
human chr1q42.12-q43	human chr1q42.12-q43	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	83932	SPRTN
human chr18q21.3-q22	human chr18q21.3-q22	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	3998	LMAN1
human chr7q11.23-q21	human chr7q11.23-q21	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	57157	PHTF2
human chr14q24|14q22-q24	human chr14q24|14q22-q24	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	87	ACTN1
human chr19p13.2-p13.11	human chr19p13.2-p13.11	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	5976	UPF1
human chr3q23-q24	human chr3q23-q24	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	25937	WWTR1
human chr1q32.2-q32.3	human chr1q32.2-q32.3	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	5525	PPP2R5A
human chr13q14.1-q14.3	human chr13q14.1-q14.3	0.0243933835363634	-3.71344334999776	1	1	0.000879507475813544	1137	46611	9617	MTRF1
human chr1p12	human chr1p12	0.0247903078269442	-3.69730251562834	26	3	0.00263852242744063	1137	46611	10885,10352,54834	WDR3,WARS2,GDAP2
human chr1q41	human chr1q41	0.0252430077911251	-3.67920608077332	68	5	0.00439753737906772	1137	46611	64853,4139,25936,55105,1063	AIDA,MARK1,NSL1,GPATCH2,CENPF
human chr3q23	human chr3q23	0.0255656910865677	-3.66650401828796	46	4	0.00351802990325418	1137	46611	256356,253461,54464,23350	GK5,ZBTB38,XRN1,U2SURP
human chr9q22.31	human chr9q22.31	0.0273951482268189	-3.59738935328112	27	3	0.00263852242744063	1137	46611	5253,23299,23196	PHF2,BICD2,FAM120A
human chr10p13	human chr10p13	0.027420624350711	-3.59645983520527	47	4	0.00351802990325418	1137	46611	7431,10659,100192204,55691	VIM,CELF2,PPIAP30,FRMD4A
human chr14q23.1	human chr14q23.1	0.027420624350711	-3.59645983520527	47	4	0.00351802990325418	1137	46611	64582,5529,5494,9786	GPR135,PPP2R5E,PPM1A,KIAA0586
human chr11q21	human chr11q21	0.027420624350711	-3.59645983520527	47	4	0.00351802990325418	1137	46611	9702,4361,120103,143684	CEP57,MRE11A,SLC36A4,FAM76B
human chr2p24	human chr2p24	0.0282547178501315	-3.56649483178875	11	2	0.00175901495162709	1137	46611	57498,388	KIDINS220,RHOB
human chr5q22.1	human chr5q22.1	0.0282547178501315	-3.56649483178875	11	2	0.00175901495162709	1137	46611	134430,91137	WDR36,SLC25A46
human chr15q21	human chr15q21	0.0282547178501315	-3.56649483178875	11	2	0.00175901495162709	1137	46611	6938,55930	TCF12,MYO5C
human chr7q32.2	human chr7q32.2	0.0282547178501315	-3.56649483178875	11	2	0.00175901495162709	1137	46611	84928,23008	TMEM209,KLHDC10
human chrXq26.3	human chrXq26.3	0.0297301031061941	-3.51559517389223	71	5	0.00439753737906772	1137	46611	79649,2258,9459,84295,27336	MAP7D3,FGF13,ARHGEF6,PHF6,HTATSF1
human chr16q12.2	human chr16q12.2	0.0301398931134703	-3.50190563212484	28	3	0.00263852242744063	1137	46611	80205,10265,11051	CHD9,IRX5,NUDT21
human chr2q14.3	human chr2q14.3	0.0301398931134703	-3.50190563212484	28	3	0.00263852242744063	1137	46611	10746,84365,56886	MAP3K2,NIFK,UGGT1
human chr5p13.3	human chr5p13.3	0.0301398931134703	-3.50190563212484	28	3	0.00263852242744063	1137	46611	23037,55322,51663	PDZD2,C5orf22,ZFR
human chr13q14.2	human chr13q14.2	0.0330238153557813	-3.41052630035169	29	3	0.00263852242744063	1137	46611	5925,81602,51131	RB1,CDADC1,PHF11
human chr1q32.3	human chr1q32.3	0.0330238153557813	-3.41052630035169	29	3	0.00263852242744063	1137	46611	692157,89796,25896	SNORA16B,NAV1,INTS7
human chr7p21.3	human chr7p21.3	0.0330238153557813	-3.41052630035169	29	3	0.00263852242744063	1137	46611	56913,54664,10124	C1GALT1,TMEM106B,ARL4A
human chr12p11.22	human chr12p11.22	0.0333654981681333	-3.40023290187835	12	2	0.00175901495162709	1137	46611	55711,55297	FAR2,CCDC91
human chrYq11	human chrYq11	0.0333654981681333	-3.40023290187835	12	2	0.00175901495162709	1137	46611	7404,8284	UTY,KDM5D
human chr8q21	human chr8q21	0.0333654981681333	-3.40023290187835	12	2	0.00175901495162709	1137	46611	11059,4683	WWP1,NBN
human chr19q13.12	human chr19q13.12	0.0346895210214828	-3.36131762549036	74	5	0.00439753737906772	1137	46611	826,388536,163087,22835,25850	CAPNS1,ZNF790,ZNF383,ZFP30,ZNF345
human chr13q13.3	human chr13q13.3	0.0360459542809245	-3.32296064676597	30	3	0.00263852242744063	1137	46611	55578,10631,51569	SUPT20H,POSTN,UFM1
human chr17q23.3	human chr17q23.3	0.0360459542809245	-3.32296064676597	30	3	0.00263852242744063	1137	46611	57003,10238,117246	CCDC47,DCAF7,FTSJ3
human chr9p21	human chr9p21	0.0360459542809245	-3.32296064676597	30	3	0.00263852242744063	1137	46611	7010,9373,4507	TEK,PLAA,MTAP
human chr7q21	human chr7q21	0.0388050963503043	-3.24920369174382	13	2	0.00175901495162709	1137	46611	9863,9988	MAGI2,DMTF1
human chr19p13.3-p13.2	human chr19p13.3-p13.2	0.0388050963503043	-3.24920369174382	13	2	0.00175901495162709	1137	46611	3643,6294	INSR,SAFB
human chr18q12	human chr18q12	0.0388050963503043	-3.24920369174382	13	2	0.00175901495162709	1137	46611	252884,1837	ZNF396,DTNA
human chr3p21.31	human chr3p21.31	0.0390164922486698	-3.24377084406924	102	6	0.00527704485488127	1137	46611	23276,51246,285349,6599,57456,2771	KLHL18,SHISA5,ZNF660,SMARCC1,KIAA1143,GNAI2
human chr9q22.32	human chr9q22.32	0.0392051320259095	-3.23894762172657	31	3	0.00263852242744063	1137	46611	138639,195827,375748	PTPDC1,AAED1,ERCC6L2
human chr2q11.2	human chr2q11.2	0.0401313576458938	-3.21559726407961	77	5	0.00439753737906772	1137	46611	375248,10190,55683,79031,80705	ANKRD36,TXNDC9,KANSL3,PDCL3,TSGA10
human chrXq23	human chrXq23	0.0402062737471996	-3.21373223217061	53	4	0.00351802990325418	1137	46611	154796,79868,10009,8450	AMOT,ALG13,ZBTB33,CUL4B
human chr15q22.2	human chr15q22.2	0.04249996904252	-3.15825193146333	32	3	0.00263852242744063	1137	46611	51065,6095,663	RPS27L,RORA,BNIP2
human chr1p34	human chr1p34	0.04249996904252	-3.15825193146333	32	3	0.00263852242744063	1137	46611	59269,192670,192669	HIVEP3,AGO4,AGO3
human chr3q28	human chr3q28	0.04249996904252	-3.15825193146333	32	3	0.00263852242744063	1137	46611	1173,152137,4026	AP2M1,CCDC50,LPP
human chr3p21	human chr3p21	0.04249996904252	-3.15825193146333	32	3	0.00263852242744063	1137	46611	55193,1499,4134	PBRM1,CTNNB1,MAP4
human chr9p22.3	human chr9p22.3	0.0445544594845572	-3.11104302941159	14	2	0.00175901495162709	1137	46611	6595,6619	SMARCA2,SNAPC3
human chr8p11.2	human chr8p11.2	0.0445544594845572	-3.11104302941159	14	2	0.00175901495162709	1137	46611	54904,10947	WHSC1L1,AP3M2
human chr12q24.1	human chr12q24.1	0.0445544594845572	-3.11104302941159	14	2	0.00175901495162709	1137	46611	6910,55198	TBX5,APPL2
human chr1p31.3	human chr1p31.3	0.0451042116769969	-3.09877965153437	55	4	0.00351802990325418	1137	46611	7398,55970,54741,57708	USP1,GNG12,LEPROT,MIER1
human chr2p15	human chr2p15	0.0459288989559293	-3.08066075315191	33	3	0.00263852242744063	1137	46611	7514,23301,9736	XPO1,EHBP1,USP34
human chr12q24.11	human chr12q24.11	0.0459288989559293	-3.08066075315191	33	3	0.00263852242744063	1137	46611	23325,488,54434	KIAA1033,ATP2A2,SSH1
human chr5p13.3-p13.2	human chr5p13.3-p13.2	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	26064	RAI14
human chr13q14.12	human chr13q14.12	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	55425	GPALPP1
human chr2q23-q24	human chr2q23-q24	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	22925	PLA2R1
human chr7p14.3-p14.1	human chr7p14.3-p14.1	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	9805	SCRN1
human chr12p11.2	human chr12p11.2	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	8082	SSPN
human chr17q21.1-q21.3	human chr17q21.1-q21.3	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	2145	EZH1
human chr4q31.1-q31.2	human chr4q31.1-q31.2	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	2982	GUCY1A3
human chr2q32-q34	human chr2q32-q34	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	3300	DNAJB2
human chr1p32.3-p31.3	human chr1p32.3-p31.3	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	81573	ANKRD13C
human chr1p12-p11.2	human chr1p12-p11.2	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	260425	MAGI3
human chr2q33-q36	human chr2q33-q36	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	3488	IGFBP5
human chr1q21-q25	human chr1q21-q25	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	55243	KIRREL
human chr4q25-q27	human chr4q25-q27	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	287	ANK2
human chr2q24-q31	human chr2q24-q31	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	10010	TANK
human chr2q14.2-q14.3	human chr2q14.2-q14.3	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	23332	CLASP1
human chr2q32-q33	human chr2q32-q33	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	8436	SDPR
human chr12q11-q12	human chr12q11-q12	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	51768	TM7SF3
human chr7q32-q34	human chr7q32-q34	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	28996	HIPK2
human chr10q24.1-q24.3	human chr10q24.1-q24.3	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	10724	MGEA5
human chr13q32-q33	human chr13q32-q33	0.0481922405003168	-3.03255725635574	2	1	0.000879507475813544	1137	46611	7174	TPP2
human chr6q15	human chr6q15	0.0494901826249622	-3.00598095988649	34	3	0.00263852242744063	1137	46611	23195,6885,51465	MDN1,MAP3K7,UBE2J1
human chr11q23.3	human chr11q23.3	0.050291397877044	-2.98992123286236	82	5	0.00439753737906772	1137	46611	7070,9354,6230,2113,283149	THY1,UBE4A,RPS25,ETS1,BCL9L
human chr17q21.31	human chr17q21.31	0.0547401671834305	-2.9051575212378	84	5	0.00439753737906772	1137	46611	56970,124801,124808,23131,10052	ATXN7L3,LSM12,CCDC43,GPATCH8,GJC1
human chr2q21	human chr2q21	0.056909906791633	-2.86628584418899	16	2	0.00175901495162709	1137	46611	4175,2071	MCM6,ERCC3
human chr2q21.3	human chr2q21.3	0.056909906791633	-2.86628584418899	16	2	0.00175901495162709	1137	46611	23518,23190	R3HDM1,UBXN4
human chr2q22.3	human chr2q22.3	0.056909906791633	-2.86628584418899	16	2	0.00175901495162709	1137	46611	79712,9839	GTDC1,ZEB2
human chr9q33.3	human chr9q33.3	0.057002070980363	-2.86466767881879	36	3	0.00263852242744063	1137	46611	5090,81873,26130	PBX3,ARPC5L,GAPVD1
human chr22q12.2	human chr22q12.2	0.058736168184223	-2.83469958883924	60	4	0.00351802990325418	1137	46611	10634,113791,2130,8508	GAS2L1,PIK3IP1,EWSR1,NIPSNAP1
human chr17q11.2	human chr17q11.2	0.0608670523148475	-2.79906326355905	114	6	0.00527704485488127	1137	46611	1362,57532,4763,7067,57551,27346	CPD,NUFIP2,NF1,THRA,TAOK1,TMEM97
human chr1q44	human chr1q44	0.0608670523148475	-2.79906326355905	114	6	0.00527704485488127	1137	46611	284702,7678,3192,10000,79862,116228	HNRNPU-AS1,ZNF124,HNRNPU,AKT3,ZNF669,COX20
human chr4q21.1	human chr4q21.1	0.0609484513521775	-2.79772683187351	37	3	0.00263852242744063	1137	46611	950,152815,9908	SCARB2,THAP6,G3BP2
human chr17q23.2	human chr17q23.2	0.0609484513521775	-2.79772683187351	37	3	0.00263852242744063	1137	46611	10513,8493,339175	APPBP2,PPM1D,METTL2A
human chr17q23.1	human chr17q23.1	0.0634814507016653	-2.75700753069177	17	2	0.00175901495162709	1137	46611	6198,63897	RPS6KB1,HEATR6
human chr10q21	human chr10q21	0.0634814507016653	-2.75700753069177	17	2	0.00175901495162709	1137	46611	7019,8030	TFAM,CCDC6
human chr8q23	human chr8q23	0.0634814507016653	-2.75700753069177	17	2	0.00175901495162709	1137	46611	23414,9166	ZFPM2,EBAG9
human chr6p12	human chr6p12	0.0634814507016653	-2.75700753069177	17	2	0.00175901495162709	1137	46611	7422,23607	VEGFA,CD2AP
human chr1p36.22	human chr1p36.22	0.0650187606036257	-2.73307942605942	38	3	0.00263852242744063	1137	46611	23435,84328,22883	TARDBP,LZIC,CLSTN1
human chr15q21.1	human chr15q21.1	0.0650187606036257	-2.73307942605942	38	3	0.00263852242744063	1137	46611	80031,26258,23741	SEMA6D,BLOC1S6,EID1
human chr4p16.3	human chr4p16.3	0.0694054501812539	-2.66778988168183	90	5	0.00439753737906772	1137	46611	7468,6002,118,10296,8603	WHSC1,RGS12,ADD1,MAEA,FAM193A
human chr2p22.2	human chr2p22.2	0.070293632598322	-2.65507405897147	18	2	0.00175901495162709	1137	46611	253635,10153	GPATCH11,CEBPZ
human chr1p36.31	human chr1p36.31	0.070293632598322	-2.65507405897147	18	2	0.00175901495162709	1137	46611	79707,6146	NOL9,RPL22
human chr3p13	human chr3p13	0.070293632598322	-2.65507405897147	18	2	0.00175901495162709	1137	46611	23429,151987	RYBP,PPP4R2
human chr6q16.1-q16.3	human chr6q16.1-q16.3	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	26235	FBXL4
human chr18q22	human chr18q22	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	54495	TMX3
human chrXp11.3-p11.23	human chrXp11.3-p11.23	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	1654	DDX3X
human chr8p22-p21	human chr8p22-p21	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	1808	DPYSL2
human chr6q25-q26	human chr6q25-q26	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	56995	TULP4
human chr15q22-q24	human chr15q22-q24	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	55075	UACA
human chrXq22.3-q23	human chrXq22.3-q23	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	2182	ACSL4
human chr7p15-p13	human chr7p15-p13	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	5898	RALA
human chrXp22.1-p21.3	human chrXp22.1-p21.3	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	30011	SH3KBP1
human chr15q21.1-q21.2	human chr15q21.1-q21.2	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	29766	TMOD3
human chr2q22-q23	human chr2q22-q23	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	5000	ORC4
human chr16p13-p12	human chr16p13-p12	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	29066	ZC3H7A
human chr1p31.3-p31.2	human chr1p31.3-p31.2	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	4774	NFIA
human chr11p15.1-p14	human chr11p15.1-p14	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	2965	GTF2H1
human chr5p13-p12	human chr5p13-p12	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	2690	GHR
human chr13q12-q13	human chr13q12-q13	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	5412	UBL3
human chr3p21-p14	human chr3p21-p14	0.0714110485105602	-2.6393026805635	3	1	0.000879507475813544	1137	46611	5793	PTPRG
