TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
epopathway	EPO signaling pathway	0.0194509748102628	-3.93985809139401	33	7	0.0362694300518135	193	2242	5599,596,5906,1432,5295,5781,6772	MAPK8,BCL2,RAP1A,MAPK14,PIK3R1,PTPN11,STAT1
ar_tf_pathway	Regulation of Androgen receptor activity	0.0241119728068014	-3.72504676488557	50	9	0.0466321243523316	193	2242	5599,6595,6599,2932,367,8648,1432,10513,7182	MAPK8,SMARCA2,SMARCC1,GSK3B,AR,NCOA1,MAPK14,APPBP2,NR2C2
erbb1_downstream_pathway	ErbB1 downstream signaling	0.0274561641579972	-3.59516457674643	103	15	0.077720207253886	193	2242	824,5599,5898,10746,8826,5295,2059,6772,253260,10093,10097,7531,1386,5605,7532	CAPN2,MAPK8,RALA,MAP3K2,IQGAP1,PIK3R1,EPS8,STAT1,RICTOR,ARPC4,ACTR2,YWHAE,ATF2,MAP2K2,YWHAG
tcptp_pathway	Signaling events mediated by TCPTP	0.0305138182681642	-3.48957563999595	36	7	0.0362694300518135	193	2242	3643,3998,7422,5295,3837,6772,3688	INSR,LMAN1,VEGFA,PIK3R1,KPNB1,STAT1,ITGB1
mtor_4pathway	mTOR signaling pathway	0.0326448849958985	-3.42206709722006	61	10	0.0518134715025907	193	2242	6249,1975,1938,253260,6198,7531,10891,7528,5605,7532	CLIP1,EIF4B,EEF2,RICTOR,RPS6KB1,YWHAE,PPARGC1A,YY1,MAP2K2,YWHAG
vegfr1_pathway	VEGFR1 specific signals	0.0334260449249677	-3.39841989470363	29	6	0.0310880829015544	193	2242	8829,7422,23607,5295,2321,5781	NRP1,VEGFA,CD2AP,PIK3R1,FLT1,PTPN11
vegfr1_2_pathway	Signaling events mediated by VEGFR1 and VEGFR2	0.0398071042815225	-3.22370988308515	63	10	0.0518134715025907	193	2242	1499,8826,5295,2321,5781,6093,7422,8829,7414,4734	CTNNB1,IQGAP1,PIK3R1,FLT1,PTPN11,ROCK1,VEGFA,NRP1,VCL,NEDD4
ncadherinpathway	N-cadherin signaling events	0.0585666186349099	-2.83759039257859	33	6	0.0310880829015544	193	2242	5599,2241,6093,1499,5295,1639	MAPK8,FER,ROCK1,CTNNB1,PIK3R1,DCTN1
cxcr3pathway	CXCR3-mediated signaling events	0.0662389815477906	-2.71448614420765	34	6	0.0310880829015544	193	2242	3627,253260,2771,1432,5605,5295	CXCL10,RICTOR,GNAI2,MAPK14,MAP2K2,PIK3R1
pi3kciaktpathway	Class I PI3K signaling events mediated by Akt	0.0662389815477906	-2.71448614420765	34	6	0.0310880829015544	193	2242	2932,253260,7531,10000,5591,7532	GSK3B,RICTOR,YWHAE,AKT3,PRKDC,YWHAG
glypican_1pathway	Glypican 1 network	0.0666183240932661	-2.70877560274338	26	5	0.0259067357512953	193	2242	4087,7422,2247,7048,2321	SMAD2,VEGFA,FGF2,TGFBR2,FLT1
il2_1pathway	IL2-mediated signaling events	0.0730326405827237	-2.61684880649696	52	8	0.0414507772020725	193	2242	5599,9261,5295,5781,6772,596,1432,5605	MAPK8,MAPKAPK2,PIK3R1,PTPN11,STAT1,BCL2,MAPK14,MAP2K2
smad2_3pathway	Regulation of cytoplasmic and nuclear SMAD2/3 signaling	0.0740409489911957	-2.60313697408189	19	4	0.0207253886010363	193	2242	5494,4087,4089,3837	PPM1A,SMAD2,SMAD4,KPNB1
bmppathway	BMP receptor signaling	0.0832640506575564	-2.48573838769542	36	6	0.0310880829015544	193	2242	2932,5494,4090,6885,4089,4092	GSK3B,PPM1A,SMAD5,MAP3K7,SMAD4,SMAD7
p38_mk2pathway	p38 signaling mediated by MAPKAP kinases	0.0865822138051615	-2.44666086782001	20	4	0.0207253886010363	193	2242	9261,7531,1432,7532	MAPKAPK2,YWHAE,MAPK14,YWHAG
s1p_s1p3_pathway	S1P3 pathway	0.0866863336263511	-2.44545903592074	28	5	0.0259067357512953	193	2242	2776,7422,2771,10000,2321	GNAQ,VEGFA,GNAI2,AKT3,FLT1
igf1_pathway	IGF1 pathway	0.0866863336263511	-2.44545903592074	28	5	0.0259067357512953	193	2242	6198,3480,7531,5295,5781	RPS6KB1,IGF1R,YWHAE,PIK3R1,PTPN11
fak_pathway	Signaling events mediated by focal adhesion kinase	0.0872613039136288	-2.43884816854215	54	8	0.0414507772020725	193	2242	824,5599,8874,5295,3688,87,7414,2113	CAPN2,MAPK8,ARHGEF7,PIK3R1,ITGB1,ACTN1,VCL,ETS1
reelinpathway	Reelin signaling pathway	0.0977822271057596	-2.32501244539068	29	5	0.0259067357512953	193	2242	5599,2932,5906,5295,3688	MAPK8,GSK3B,RAP1A,PIK3R1,ITGB1
wnt_noncanonical_pathway	Noncanonical Wnt signaling pathway	0.109560019145176	-2.21128275984123	30	5	0.0259067357512953	193	2242	55636,5599,6093,6885,1452	CHD7,MAPK8,ROCK1,MAP3K7,CSNK1A1
wnt_canonical_pathway	Canonical Wnt signaling pathway	0.109560019145176	-2.21128275984123	30	5	0.0259067357512953	193	2242	2932,1499,1452,53944,55361	GSK3B,CTNNB1,CSNK1A1,CSNK1G1,PI4K2A
il2_stat5pathway	IL2 signaling events mediated by STAT5	0.109560019145176	-2.21128275984123	30	5	0.0259067357512953	193	2242	596,894,1021,5295,5781	BCL2,CCND2,CDK6,PIK3R1,PTPN11
rapid_gr_pathway	Rapid glucocorticoid signaling	0.116098273245687	-2.15331826338039	7	2	0.0103626943005181	193	2242	5599,1432	MAPK8,MAPK14
a6b1_a6b4_integrin_pathway	a6b1 and a6b4 Integrin signaling	0.121994772460035	-2.10377708385515	31	5	0.0259067357512953	193	2242	6198,7531,5295,7532,3688	RPS6KB1,YWHAE,PIK3R1,YWHAG,ITGB1
erbb4_pathway	ErbB4 signaling events	0.135057751915917	-2.00205280005085	32	5	0.0259067357512953	193	2242	11059,51741,83737,5295,4734	WWP1,WWOX,ITCH,PIK3R1,NEDD4
wnt_beta_catenin_pathway	Regulation of Wnt-mediated beta catenin signaling and target gene transcription	0.136350014076191	-1.99253006645482	79	10	0.0518134715025907	193	2242	7514,1499,79718,367,166,29969,7531,894,6934,7532	XPO1,CTNNB1,TBL1XR1,AR,AES,MDFIC,YWHAE,CCND2,TCF7L2,YWHAG
alk1pathway	ALK1 signaling events	0.145812942893793	-1.92543069178518	24	4	0.0207253886010363	193	2242	4090,7048,4089,4092	SMAD5,TGFBR2,SMAD4,SMAD7
s1p_s1p2_pathway	S1P2 pathway	0.145812942893793	-1.92543069178518	24	4	0.0207253886010363	193	2242	5599,2776,2771,1432	MAPK8,GNAQ,GNAI2,MAPK14
glypican_3pathway	Glypican 3 network	0.146323613227222	-1.92193458119662	8	2	0.0103626943005181	193	2242	5599,2252	MAPK8,FGF7
il6_7pathway	IL6-mediated signaling events	0.159595584165503	-1.83511226248514	43	6	0.0310880829015544	193	2242	4170,1432,3572,5295,5781,6772	MCL1,MAPK14,IL6ST,PIK3R1,PTPN11,STAT1
met_pathway	Signaling events mediated by Hepatocyte Growth Factor Receptor (c-Met)	0.161327162401166	-1.8243209112447	72	9	0.0466321243523316	193	2242	5599,1499,5295,5781,2113,5605,30011,8650,3837	MAPK8,CTNNB1,PIK3R1,PTPN11,ETS1,MAP2K2,SH3KBP1,NUMB,KPNB1
trail_pathway	TRAIL signaling pathway	0.162601475106484	-1.81645300991398	25	4	0.0207253886010363	193	2242	8743,5599,5295,8837	TNFSF10,MAPK8,PIK3R1,CFLAR
retinoic_acid_pathway	Retinoic acid receptors-mediated signaling	0.162601475106484	-1.81645300991398	25	4	0.0207253886010363	193	2242	5599,8648,1432,6256	MAPK8,NCOA1,MAPK14,RXRA
erbb1_internalization_pathway	Internalization of ErbB1	0.162937210672296	-1.81439036298745	34	5	0.0259067357512953	193	2242	8874,5295,30011,7322,9101	ARHGEF7,PIK3R1,SH3KBP1,UBE2D2,USP8
ecadherin_1_pathway	E-cadherin signaling events	0.164792383924795	-1.80306887662324	2	1	0.00518134715025907	193	2242	1499	CTNNB1
ceramide_pathway	Ceramide signaling pathway	0.172414800382288	-1.75785207535217	44	6	0.0310880829015544	193	2242	5154,5599,596,9530,8738,5605	PDGFA,MAPK8,BCL2,BAG4,CRADD,MAP2K2
erbb2erbb3pathway	ErbB2/ErbB3 signaling events	0.177681354907305	-1.7277634738774	35	5	0.0259067357512953	193	2242	5599,5605,5295,9101,5781	MAPK8,MAP2K2,PIK3R1,USP8,PTPN11
hivnefpathway	HIV-1 Nef: Negative effector of Fas and TNF-alpha	0.177681354907305	-1.7277634738774	35	5	0.0259067357512953	193	2242	5599,596,9530,8738,8837	MAPK8,BCL2,BAG4,CRADD,CFLAR
er_nongenomic_pathway	Plasma membrane estrogen receptor signaling	0.180052957108916	-1.71450426520143	26	4	0.0207253886010363	193	2242	2100,3480,23236,5295	ESR2,IGF1R,PLCB1,PIK3R1
nephrin_neph1_pathway	Nephrin/Neph1 signaling in the kidney podocyte	0.180052957108916	-1.71450426520143	26	4	0.0207253886010363	193	2242	5599,23607,5295,55243	MAPK8,CD2AP,PIK3R1,KIRREL
atf2_pathway	ATF-2 transcription factor network	0.189690928016509	-1.66235922597592	55	7	0.0362694300518135	193	2242	5599,596,10891,1386,5156,1432,4763	MAPK8,BCL2,PPARGC1A,ATF2,PDGFRA,MAPK14,NF1
rac1_pathway	RAC1 signaling pathway	0.189690928016509	-1.66235922597592	55	7	0.0362694300518135	193	2242	5599,10093,10097,1499,1386,1432,8826	MAPK8,ARPC4,ACTR2,CTNNB1,ATF2,MAPK14,IQGAP1
ar_nongenomic_pathway	Nongenotropic Androgen signaling	0.197605410734183	-1.62148311178525	18	3	0.0155440414507772	193	2242	367,5605,5295	AR,MAP2K2,PIK3R1
ephrinbrevpathway	Ephrin B reverse signaling	0.19809816203146	-1.61899260330422	27	4	0.0207253886010363	193	2242	5599,1948,6885,5295	MAPK8,EFNB2,MAP3K7,PIK3R1
ps1pathway	Presenilin action in Notch and Wnt signaling	0.19926628395828	-1.61311323838633	46	6	0.0310880829015544	193	2242	2932,166,6885,1499,1452,4734	GSK3B,AES,MAP3K7,CTNNB1,CSNK1A1,NEDD4
il2_pi3kpathway	IL2 signaling events mediated by PI3K	0.208582084453476	-1.56742262479468	37	5	0.0259067357512953	193	2242	596,6198,5295,259230,5781	BCL2,RPS6KB1,PIK3R1,SGMS1,PTPN11
cmyb_pathway	C-MYB transcription factor network	0.223970317664411	-1.49624174633412	78	9	0.0466321243523316	193	2242	6595,28996,8826,4254,596,6885,10043,2113,1021	SMARCA2,HIPK2,IQGAP1,KITLG,BCL2,MAP3K7,TOM1,ETS1,CDK6
hes_heypathway	Notch-mediated HES/HEY network	0.227555617021251	-1.48036060004608	48	6	0.0310880829015544	193	2242	367,5925,8648,142,7528,2690	AR,RB1,NCOA1,PARP1,YY1,GHR
p38_mkk3_6pathway	p38 MAPK signaling pathway	0.235688331778557	-1.44524497481123	29	4	0.0207253886010363	193	2242	6885,1432,83605,57551	MAP3K7,MAPK14,CCM2,TAOK1
insulin_glucose_pathway	Insulin-mediated glucose transport	0.235688331778557	-1.44524497481123	29	4	0.0207253886010363	193	2242	2932,3643,7531,7532	GSK3B,INSR,YWHAE,YWHAG
a4b1_a4b7_pathway	a4b1 and a4b7 Integrin signaling	0.236754468704241	-1.44073167189138	3	1	0.00518134715025907	193	2242	3688	ITGB1
alk2pathway	ALK2 signaling events	0.243432141382863	-1.41291705545054	11	2	0.0103626943005181	193	2242	4090,4089	SMAD5,SMAD4
lis1pathway	Lissencephaly gene (LIS1) in neuronal migration and development	0.274810897214145	-1.29167206434688	31	4	0.0207253886010363	193	2242	6249,5049,7531,8826	CLIP1,PAFAH1B2,YWHAE,IQGAP1
myc_represspathway	Validated targets of C-MYC transcriptional repression	0.282072318344033	-1.26559179289271	62	7	0.0362694300518135	193	2242	6422,596,1788,4149,4089,8837,3688	SFRP1,BCL2,DNMT3A,MAX,SMAD4,CFLAR,ITGB1
lkb1_pathway	LKB1 signaling events	0.292104162282355	-1.23064482017831	42	5	0.0259067357512953	193	2242	2932,51719,7531,4089,7532	GSK3B,CAB39,YWHAE,SMAD4,YWHAG
myc_pathway	C-MYC pathway	0.292836657285324	-1.2281403090847	22	3	0.0155440414507772	193	2242	2932,4149,5525	GSK3B,MAX,PPP2R5A
pi3kplctrkpathway	Trk receptor signaling mediated by PI3K and PLC-gamma	0.294775632255439	-1.221540780647	32	4	0.0207253886010363	193	2242	2932,7531,5295,7532	GSK3B,YWHAE,PIK3R1,YWHAG
il4_2pathway	IL4-mediated signaling events	0.296151870269744	-1.21688288100055	63	7	0.0362694300518135	193	2242	7070,6198,3597,2113,54625,1432,5295	THY1,RPS6KB1,IL13RA1,ETS1,PARP14,MAPK14,PIK3R1
endothelinpathway	Endothelins	0.303048852367663	-1.19386125753257	53	6	0.0310880829015544	193	2242	5599,1910,23236,1432,5605,1909	MAPK8,EDNRB,PLCB1,MAPK14,MAP2K2,EDNRA
insulin_pathway	Insulin Pathway	0.309539501508388	-1.17266956492595	43	5	0.0259067357512953	193	2242	6198,3643,5786,5295,5781	RPS6KB1,INSR,PTPRA,PIK3R1,PTPN11
tcrjnkpathway	JNK signaling in the CD4+ TCR pathway	0.30977256937638	-1.1719168979267	13	2	0.0103626943005181	193	2242	5599,6885	MAPK8,MAP3K7
ecadherin_nascentaj_pathway	E-cadherin signaling in the nascent adherens junction	0.314921666656304	-1.1554313483634	33	4	0.0207253886010363	193	2242	55740,1499,8826,5295	ENAH,CTNNB1,IQGAP1,PIK3R1
syndecan_2_pathway	Syndecan-2-mediated signaling events	0.314921666656304	-1.1554313483634	33	4	0.0207253886010363	193	2242	5599,8573,4763,3688	MAPK8,CASK,NF1,ITGB1
prlsignalingeventspathway	Signaling events mediated by PRL	0.317298963376652	-1.14791084741171	23	3	0.0155440414507772	193	2242	6093,8073,3688	ROCK1,PTP4A2,ITGB1
lymphangiogenesis_pathway	VEGFR3 signaling in lymphatic endothelium	0.317298963376652	-1.14791084741171	23	3	0.0155440414507772	193	2242	1432,5295,3688	MAPK14,PIK3R1,ITGB1
arf6_traffickingpathway	Arf6 trafficking events	0.327119591396821	-1.11742945201915	44	5	0.0259067357512953	193	2242	5898,1910,9043,1499,3688	RALA,EDNRB,SPAG9,CTNNB1,ITGB1
cxcr4_pathway	CXCR4-mediated signaling events	0.328795635414804	-1.11231889017409	76	8	0.0414507772020725	193	2242	54434,83737,5295,5781,3688,6772,253260,23236	SSH1,ITCH,PIK3R1,PTPN11,ITGB1,STAT1,RICTOR,PLCB1
telomerasepathway	Regulation of Telomerase	0.33922267688788	-1.08109852326636	66	7	0.0362694300518135	193	2242	4361,6198,4149,7531,8658,10111,4683	MRE11A,RPS6KB1,MAX,YWHAE,TNKS,RAD50,NBN
nfkappabatypicalpathway	Atypical NF-kappaB pathway	0.342586224171767	-1.0712319035568	14	2	0.0103626943005181	193	2242	1432,5295	MAPK14,PIK3R1
faspathway	FAS (CD95) signaling pathway	0.355509474448506	-1.03420337904332	35	4	0.0207253886010363	193	2242	5599,1432,5295,8837	MAPK8,MAPK14,PIK3R1,CFLAR
p38alphabetadownstreampathway	Signaling mediated by p38-alpha and p38-beta	0.355509474448506	-1.03420337904332	35	4	0.0207253886010363	193	2242	9261,10891,1386,1432	MAPKAPK2,PPARGC1A,ATF2,MAPK14
nectin_pathway	Nectin adhesion pathway	0.36623271510219	-1.00448631402478	25	3	0.0155440414507772	193	2242	1499,8826,5295	CTNNB1,IQGAP1,PIK3R1
erbb1_receptor_proximal_pathway	EGF receptor (ErbB1) signaling pathway	0.36623271510219	-1.00448631402478	25	3	0.0155440414507772	193	2242	5295,5781,6772	PIK3R1,PTPN11,STAT1
ar_pathway	Coregulation of Androgen receptor activity	0.366379685968946	-1.00408508994363	57	6	0.0310880829015544	193	2242	367,1499,5469,5591,26060,1021	AR,CTNNB1,MED1,PRKDC,APPL1,CDK6
ret_pathway	Signaling events regulated by Ret tyrosine kinase	0.416278217309759	-0.876401450652322	38	4	0.0207253886010363	193	2242	5599,5906,5295,5781	MAPK8,RAP1A,PIK3R1,PTPN11
ephrinb_ephbpathway	EphrinB-EPHB pathway	0.417677000287229	-0.873046871750034	6	1	0.00518134715025907	193	2242	1948	EFNB2
caspase_pathway	Caspase cascade in apoptosis	0.433448733553286	-0.835981751454462	50	5	0.0259067357512953	193	2242	7431,596,142,8738,7150	VIM,BCL2,PARP1,CRADD,TOP1
aurora_b_pathway	Aurora B signaling	0.436299964915647	-0.829425279265946	39	4	0.0207253886010363	193	2242	7431,55958,10592,10051	VIM,KLHL9,SMC2,SMC4
rac1_reg_pathway	Regulation of RAC1 activity	0.436299964915647	-0.829425279265946	39	4	0.0207253886010363	193	2242	9459,8874,2059,7204	ARHGEF6,ARHGEF7,EPS8,TRIO
ifngpathway	IFN-gamma pathway	0.45612934136297	-0.784978866347071	40	4	0.0207253886010363	193	2242	5295,5781,6772,4092	PIK3R1,PTPN11,STAT1,SMAD7
mapktrkpathway	Trk receptor signaling mediated by the MAPK pathway	0.46169801263383	-0.772844253931934	29	3	0.0155440414507772	193	2242	9261,10746,1432	MAPKAPK2,MAP3K2,MAPK14
arf_3pathway	Arf1 pathway	0.467377036633118	-0.760618988094742	18	2	0.0103626943005181	193	2242	23647,1173	ARFIP2,AP2M1
rhoa_pathway	RhoA signaling pathway	0.475726530548497	-0.74291210550249	41	4	0.0207253886010363	193	2242	5599,6093,1386,7414	MAPK8,ROCK1,ATF2,VCL
pi3kcipathway	Class I PI3K signaling events	0.475726530548497	-0.74291210550249	41	4	0.0207253886010363	193	2242	5906,9459,8874,5295	RAP1A,ARHGEF6,ARHGEF7,PIK3R1
cdc42_reg_pathway	Regulation of CDC42 activity	0.484654159862845	-0.724319714849478	30	3	0.0155440414507772	193	2242	9459,50618,8874	ARHGEF6,ITSN2,ARHGEF7
hif1_tfpathway	HIF-1-alpha transcription factor network	0.493241457607261	-0.706756452815774	65	6	0.0310880829015544	193	2242	4170,3098,8648,7422,2113,4089	MCL1,HK1,NCOA1,VEGFA,ETS1,SMAD4
a4b1_paxdep_pathway	Paxillin-dependent events mediated by a4b1	0.496389188319536	-0.700395006067087	19	2	0.0103626943005181	193	2242	5295,3688	PIK3R1,ITGB1
syndecan_4_pathway	Syndecan-4-mediated signaling events	0.507137366576716	-0.678973372095044	31	3	0.0155440414507772	193	2242	87,2247,3688	ACTN1,FGF2,ITGB1
smad2_3nuclearpathway	Regulation of nuclear SMAD2/3 signaling	0.513724797365281	-0.666067570598286	78	7	0.0362694300518135	193	2242	367,8648,4087,4149,1386,4089,4092	AR,NCOA1,SMAD2,MAX,ATF2,SMAD4,SMAD7
s1p_s1p5_pathway	S1P5 pathway	0.513885336924431	-0.665755118326555	8	1	0.00518134715025907	193	2242	2771	GNAI2
et_egfrpathway	EGFR-dependent Endothelin signaling events	0.513885336924431	-0.665755118326555	8	1	0.00518134715025907	193	2242	1909	EDNRA
hedgehog_glipathway	Hedgehog signaling events mediated by Gli proteins	0.514082452109406	-0.665371613727495	43	4	0.0207253886010363	193	2242	2932,7514,1452,53944	GSK3B,XPO1,CSNK1A1,CSNK1G1
hdac_classi_pathway	Signaling events mediated by HDAC Class I	0.523875572161497	-0.646501080565706	67	6	0.0310880829015544	193	2242	57459,1108,7514,4149,7528,4092	GATAD2B,CHD4,XPO1,MAX,YY1,SMAD7
s1p_s1p1_pathway	S1P1 pathway	0.524381919670635	-0.645535005813149	20	2	0.0103626943005181	193	2242	7422,2771	VEGFA,GNAI2
ephbfwdpathway	EPHB forward signaling	0.550524237370307	-0.596884295867972	33	3	0.0155440414507772	193	2242	1948,6093,5295	EFNB2,ROCK1,PIK3R1
txa2pathway	Thromboxane A2 receptor signaling	0.551117770378554	-0.595806753324204	45	4	0.0207253886010363	193	2242	6093,2771,1432,8766	ROCK1,GNAI2,MAPK14,RAB11A
s1p_meta_pathway	Sphingosine 1-phosphate (S1P) pathway	0.551315093847873	-0.595448775114684	21	2	0.0103626943005181	193	2242	2776,2771	GNAQ,GNAI2
myc_activpathway	Validated targets of C-MYC transcriptional activation	0.555370819482849	-0.588119245131665	81	7	0.0362694300518135	193	2242	1981,4149,894,10075,4089,84864,4683	EIF4G1,MAX,CCND2,HUWE1,SMAD4,MINA,NBN
botulinumtoxinpathway	Effects of Botulinum toxin	0.555881814084121	-0.587199571923515	9	1	0.00518134715025907	193	2242	6812	STXBP1
notch_pathway	Notch signaling pathway	0.56833024565069	-0.565052610820075	58	5	0.0259067357512953	193	2242	7528,8766,83737,57534,8650	YY1,RAB11A,ITCH,MIB1,NUMB
reg_gr_pathway	Glucocorticoid receptor regulatory network	0.568913785890322	-0.564026374982099	82	7	0.0362694300518135	193	2242	5599,2932,8648,6601,6599,1432,6772	MAPK8,GSK3B,NCOA1,SMARCC2,SMARCC1,MAPK14,STAT1
hif2pathway	HIF-2-alpha transcription factor network	0.571363396394484	-0.559729850749991	34	3	0.0155440414507772	193	2242	7422,2113,2321	VEGFA,ETS1,FLT1
pdgfrapathway	PDGFR-alpha signaling pathway	0.577162937505061	-0.549630664980718	22	2	0.0103626943005181	193	2242	5156,5295	PDGFRA,PIK3R1
a4b1_paxindep_pathway	Paxillin-independent events mediated by a4b1 and a4b7	0.577162937505061	-0.549630664980718	22	2	0.0103626943005181	193	2242	5295,3688	PIK3R1,ITGB1
fcer1pathway	Fc-epsilon receptor I signaling in mast cells	0.58406605734341	-0.537741190661177	59	5	0.0259067357512953	193	2242	5599,2241,5605,5295,5781	MAPK8,FER,MAP2K2,PIK3R1,PTPN11
fgf_pathway	FGF signaling pathway	0.586634511277818	-0.53335329144209	47	4	0.0207253886010363	193	2242	54434,5295,5781,6772	SSH1,PIK3R1,PTPN11,STAT1
nfkappabcanonicalpathway	Canonical NF-kappaB pathway	0.601911887422746	-0.507644210793322	23	2	0.0103626943005181	193	2242	7514,23085	XPO1,ERC1
e2f_pathway	E2F transcription factor network	0.610829985923864	-0.492936613974528	73	6	0.0310880829015544	193	2242	5925,4170,6595,7528,11073,23429	RB1,MCL1,SMARCA2,YY1,TOPBP1,RYBP
p75ntrpathway	p75(NTR)-mediated signaling	0.614596888721213	-0.486788691581005	61	5	0.0259067357512953	193	2242	5599,7531,56160,5295,11108	MAPK8,YWHAE,NDNL2,PIK3R1,PRDM4
ranbp2pathway	Sumoylation by RanBP2 regulates transcriptional repression	0.629350825634533	-0.463066426360947	11	1	0.00518134715025907	193	2242	7514	XPO1
il12_2pathway	IL12-mediated signaling events	0.62936782007729	-0.463039423594577	62	5	0.0259067357512953	193	2242	3554,1386,1432,7879,6772	IL1R1,ATF2,MAPK14,RAB7A,STAT1
foxm1pathway	FOXM1 transcription factor network	0.666216366575923	-0.406140786463496	39	3	0.0155440414507772	193	2242	3910,5925,1063	LAMA4,RB1,CENPF
ptp1bpathway	Signaling events mediated by PTP1B	0.667906091763188	-0.403607696520785	52	4	0.0207253886010363	193	2242	2241,3643,54741,5295	FER,INSR,LEPROT,PIK3R1
il27pathway	IL27-mediated signaling events	0.669574763322339	-0.401112449701209	26	2	0.0103626943005181	193	2242	3572,6772	IL6ST,STAT1
bcr_5pathway	BCR signaling pathway	0.684948370730823	-0.378411814756341	66	5	0.0259067357512953	193	2242	5599,6885,2113,1432,5295	MAPK8,MAP3K7,ETS1,MAPK14,PIK3R1
p38alphabetapathway	Regulation of p38-alpha and p38-beta	0.689975193185899	-0.371099633941611	27	2	0.0103626943005181	193	2242	1432,83605	MAPK14,CCM2
circadianpathway	Circadian rhythm pathway	0.690718593013939	-0.370022784161729	13	1	0.00518134715025907	193	2242	4841	NONO
pdgfrbpathway	PDGFR-beta signaling pathway	0.697203368111885	-0.360678134435884	54	4	0.0207253886010363	193	2242	2241,5295,5781,6772	FER,PIK3R1,PTPN11,STAT1
s1p_s1p4_pathway	S1P4 pathway	0.717498006000485	-0.331985110445623	14	1	0.00518134715025907	193	2242	2771	GNAI2
