TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PS51075	MH1	0.000914485901279526	-6.99714850711439	8	4	0.00506970849176172	789	12441	4090,4087,4089,4092	SMAD5,SMAD2,SMAD4,SMAD7
PS51076	MH2	0.000914485901279526	-6.99714850711439	8	4	0.00506970849176172	789	12441	4090,4087,4089,4092	SMAD5,SMAD2,SMAD4,SMAD7
PS00028	ZINC_FINGER_C2H2_1	0.00122687648172154	-6.70328378521423	768	70	0.0887198986058302	789	12441	65986,7559,81627,54925,163051,57336,56888,8411,7587,57507,7586,6935,58491,7707,5978,1386,168850,26747,284370,388536,7678,121536,7748,79364,147657,25850,7570,51230,252884,100101467,121274,57621,256051,84307,285349,7799,27107,23300,9839,22847,169792,59269,163087,6018,9849,23318,93986,57209,253461,10010,11108,23131,49855,10780,84450,79862,388566,7581,23414,54816,29066,23060,51663,10181,22835,84146,163049,7528,158431,10009	ZBTB10,ZNF12,TRMT1L,ZSCAN32,ZNF709,ZNF287,KCMF1,EEA1,ZNF37A,ZNF608,ZKSCAN1,ZEB1,ZNF71,ZNF148,REST,ATF2,ZNF800,NUFIP1,ZNF615,ZNF790,ZNF124,AEBP2,ZNF195,ZXDC,ZNF480,ZNF345,ZNF22,PHF20,ZNF396,ZSCAN30,ZNF641,ZBTB2,ZNF549,ZNF397,ZNF660,PRDM2,ZBTB11,ATMIN,ZEB2,ZNF507,GLIS3,HIVEP3,ZNF383,RLF,ZNF518A,ZCCHC11,FOXP2,ZNF248,ZBTB38,TANK,PRDM4,GPATCH8,SCAPER,ZNF234,ZNF512,ZNF669,ZNF470,ZNF33A,ZFPM2,ZNF280D,ZC3H7A,ZNF609,ZFR,RBM5,ZFP30,ZNF644,ZNF791,YY1,ZNF782,ZBTB33
PS50158	ZF_CCHC	0.00128196448763639	-6.65936162161898	35	8	0.0101394169835234	789	12441	6249,54819,7536,54877,22803,5936,5930,23318	CLIP1,ZCCHC10,SF1,ZCCHC2,XRN2,RBM4,RBBP6,ZCCHC11
PS50304	TUDOR	0.00225914654945551	-6.09276817000352	30	7	0.00887198986058302	789	12441	51105,2332,22823,3930,79868,8161,51230	PHF20L1,FMR1,MTF2,LBR,ALG13,COIL,PHF20
PS00108	PROTEIN_KINASE_ST	0.00237070634439293	-6.04456733263006	359	37	0.0468948035487959	789	12441	5599,9891,11213,7204,1432,7048,1452,55589,5218,10746,65125,23683,51135,57396,6885,51755,1021,6787,4139,8573,57551,54861,8476,204851,25778,9262,5605,9261,10000,28996,53944,79858,2932,6198,6093,7443,4752	MAPK8,NUAK1,IRAK3,TRIO,MAPK14,TGFBR2,CSNK1A1,BMP2K,CDK14,MAP3K2,WNK1,PRKD3,IRAK4,CLK4,MAP3K7,CDK12,CDK6,NEK4,MARK1,CASK,TAOK1,SNRK,CDC42BPA,HIPK1,DSTYK,STK17B,MAP2K2,MAPKAPK2,AKT3,HIPK2,CSNK1G1,NEK11,GSK3B,RPS6KB1,ROCK1,VRK1,NEK3
PS50157	ZINC_FINGER_C2H2_2	0.0025247745239273	-5.98160351769661	763	68	0.0861850443599493	789	12441	65986,7559,81627,54925,163051,57336,56888,8411,7587,57507,7586,6935,58491,7707,5978,1386,168850,26747,284370,388536,7678,121536,7748,79364,147657,25850,7570,51230,252884,100101467,121274,57621,256051,84307,285349,7799,27107,23300,9839,22847,59269,169792,163087,6018,9849,93986,57209,253461,10010,11108,23131,49855,10780,84450,79862,388566,7581,23414,54816,29066,23060,10181,22835,84146,163049,7528,158431,10009	ZBTB10,ZNF12,TRMT1L,ZSCAN32,ZNF709,ZNF287,KCMF1,EEA1,ZNF37A,ZNF608,ZKSCAN1,ZEB1,ZNF71,ZNF148,REST,ATF2,ZNF800,NUFIP1,ZNF615,ZNF790,ZNF124,AEBP2,ZNF195,ZXDC,ZNF480,ZNF345,ZNF22,PHF20,ZNF396,ZSCAN30,ZNF641,ZBTB2,ZNF549,ZNF397,ZNF660,PRDM2,ZBTB11,ATMIN,ZEB2,ZNF507,HIVEP3,GLIS3,ZNF383,RLF,ZNF518A,FOXP2,ZNF248,ZBTB38,TANK,PRDM4,GPATCH8,SCAPER,ZNF234,ZNF512,ZNF669,ZNF470,ZNF33A,ZFPM2,ZNF280D,ZC3H7A,ZNF609,RBM5,ZFP30,ZNF644,ZNF791,YY1,ZNF782,ZBTB33
PS00107	PROTEIN_KINASE_ATP	0.00294149587356829	-5.82883702649322	452	44	0.055766793409379	789	12441	5599,7010,9891,11213,7204,1432,5156,7048,1452,55589,5218,10746,65125,23683,3480,51135,57396,6885,51755,1021,6787,2241,8573,4139,57551,54861,8476,204851,25778,9262,5605,9261,3643,10000,28996,53944,2321,79858,2932,6198,6093,7443,4915,4752	MAPK8,TEK,NUAK1,IRAK3,TRIO,MAPK14,PDGFRA,TGFBR2,CSNK1A1,BMP2K,CDK14,MAP3K2,WNK1,PRKD3,IGF1R,IRAK4,CLK4,MAP3K7,CDK12,CDK6,NEK4,FER,CASK,MARK1,TAOK1,SNRK,CDC42BPA,HIPK1,DSTYK,STK17B,MAP2K2,MAPKAPK2,INSR,AKT3,HIPK2,CSNK1G1,FLT1,NEK11,GSK3B,RPS6KB1,ROCK1,VRK1,NTRK2,NEK3
PS51059	PARP_CATALYTIC	0.00330181717177538	-5.7132823039525	17	5	0.00633713561470215	789	12441	142,54625,25976,8658,83666	PARP1,PARP14,TIPARP,TNKS,PARP9
PS01179	PID	0.00334418997980471	-5.70053077323087	32	7	0.00887198986058302	789	12441	6002,56899,23637,26060,8650,83605,55198	RGS12,ANKS1B,RABGAP1,APPL1,NUMB,CCM2,APPL2
PS51194	HELICASE_CTER	0.00359942746714928	-5.62698048307076	109	15	0.0190114068441065	789	12441	55636,23586,1654,80205,6595,546,2071,23405,55308,375748,1660,11218,1108,6596,83479	CHD7,DDX58,DDX3X,CHD9,SMARCA2,ATRX,ERCC3,DICER1,DDX19A,ERCC6L2,DHX9,DDX20,CHD4,HLTF,DDX59
PS51192	HELICASE_ATP_BIND_1	0.0039305607447926	-5.53897318012591	110	15	0.0190114068441065	789	12441	55636,23586,1654,6595,80205,546,2071,23405,375748,55308,1660,11218,1108,6596,83479	CHD7,DDX58,DDX3X,SMARCA2,CHD9,ATRX,ERCC3,DICER1,ERCC6L2,DDX19A,DHX9,DDX20,CHD4,HLTF,DDX59
PS50103	ZF_C3H1	0.00415830685599911	-5.48264729332774	60	10	0.0126742712294043	789	12441	55854,9877,5514,55696,64062,25976,10150,4850,4154,29066	ZC3H15,ZC3H11A,PPP1R10,RBM22,RBM26,TIPARP,MBNL2,CNOT4,MBNL1,ZC3H7A
PS50280	SET	0.00434607159653856	-5.4384829231606	51	9	0.0114068441064639	789	12441	64324,55870,55904,11108,79813,7468,54904,2145,7799	NSD1,ASH1L,KMT2E,PRDM4,EHMT1,WHSC1,WHSC1L1,EZH1,PRDM2
PS51024	ZF_FCS	0.00439639740407191	-5.42696984523647	6	3	0.00380228136882129	789	12441	55084,80012,54799	SOBP,PHC3,MBTD1
PS50918	WWE	0.00526983373730022	-5.24575646582593	12	4	0.00506970849176172	789	12441	9320,10075,54625,25976	TRIP12,HUWE1,PARP14,TIPARP
PS00239	RECEPTOR_TYR_KIN_II	0.00526983373730022	-5.24575646582593	12	4	0.00506970849176172	789	12441	3643,3480,4915,4921	INSR,IGF1R,NTRK2,DDR2
PS50011	PROTEIN_KINASE_DOM	0.00715621577075817	-4.93977396136456	488	45	0.0570342205323194	789	12441	5599,7010,9891,7204,11213,4921,1432,5156,7048,1452,55589,5218,10746,65125,23683,3480,51135,57396,6885,51755,1021,6787,2241,8573,4139,57551,54861,8476,204851,25778,9262,5605,9261,3643,10000,28996,53944,2321,79858,2932,6198,6093,7443,4915,4752	MAPK8,TEK,NUAK1,TRIO,IRAK3,DDR2,MAPK14,PDGFRA,TGFBR2,CSNK1A1,BMP2K,CDK14,MAP3K2,WNK1,PRKD3,IGF1R,IRAK4,CLK4,MAP3K7,CDK12,CDK6,NEK4,FER,CASK,MARK1,TAOK1,SNRK,CDC42BPA,HIPK1,DSTYK,STK17B,MAP2K2,MAPKAPK2,INSR,AKT3,HIPK2,CSNK1G1,FLT1,NEK11,GSK3B,RPS6KB1,ROCK1,VRK1,NTRK2,NEK3
PS51293	SANT	0.00721807349995211	-4.93116718994388	28	6	0.00760456273764259	789	12441	6599,6601,114803,6871,55320,57708	SMARCC1,SMARCC2,MYSM1,TADA2A,MIS18BP1,MIER1
PS50896	LISH	0.00721807349995211	-4.93116718994388	28	6	0.00760456273764259	789	12441	64795,4863,79718,10296,170463,8481	RMND5A,NPAT,TBL1XR1,MAEA,SSBP4,OFD1
PS51363	W2	0.00733265148182924	-4.91541809836537	7	3	0.00380228136882129	789	12441	8672,1981,1983	EIF4G3,EIF4G1,EIF5
PS51072	MHD	0.00962725705812779	-4.64315692675327	14	4	0.00506970849176172	789	12441	55745,1173,115548,10947	AP5M1,AP2M1,FCHO2,AP3M2
PS50174	G_PATCH	0.0107967495498067	-4.52851015776229	22	5	0.00633713561470215	789	12441	10181,55109,55105,253635,23131	RBM5,AGGF1,GPATCH2,GPATCH11,GPATCH8
PS00973	UCH_2_2	0.0124013588656624	-4.38994922643473	70	10	0.0126742712294043	789	12441	7874,9960,9101,9100,7398,23032,29761,55031,57602,9736	USP7,USP3,USP8,USP10,USP1,USP33,USP25,USP47,USP36,USP34
PS00972	UCH_2_1	0.0124013588656624	-4.38994922643473	70	10	0.0126742712294043	789	12441	7874,9960,9101,9100,7398,23032,29761,55031,57602,9736	USP7,USP3,USP8,USP10,USP1,USP33,USP25,USP47,USP36,USP34
PS00019	ACTININ_1	0.0130915928149816	-4.33578502464619	23	5	0.00633713561470215	789	12441	87,1756,23499,6711,23224	ACTN1,DMD,MACF1,SPTBN1,SYNE2
PS01358	ZF_RANBP2_1	0.0130915928149816	-4.33578502464619	23	5	0.00633713561470215	789	12441	10181,2130,54764,4194,23429	RBM5,EWSR1,ZRANB1,MDM4,RYBP
PS00020	ACTININ_2	0.0130915928149816	-4.33578502464619	23	5	0.00633713561470215	789	12441	87,1756,23499,6711,23224	ACTN1,DMD,MACF1,SPTBN1,SYNE2
PS50199	ZF_RANBP2_2	0.0130915928149816	-4.33578502464619	23	5	0.00633713561470215	789	12441	10181,2130,54764,4194,23429	RBM5,EWSR1,ZRANB1,MDM4,RYBP
PS50014	BROMODOMAIN_2	0.0136266687790009	-4.29572646674006	41	7	0.00887198986058302	789	12441	6595,55870,55193,29994,55023,54014,10771	SMARCA2,ASH1L,PBRM1,BAZ2B,PHIP,BRWD1,ZMYND11
PS50118	HMG_BOX_2	0.0141998778825591	-4.25452191423168	51	8	0.0101394169835234	789	12441	5378,7019,6672,56987,7468,55193,6934,6660	PMS1,TFAM,SP100,BBX,WHSC1,PBRM1,TCF7L2,SOX5
PS50235	UCH_2_3	0.0149713701853677	-4.20161555599042	72	10	0.0126742712294043	789	12441	7874,9960,9101,9100,7398,29761,23032,55031,57602,9736	USP7,USP3,USP8,USP10,USP1,USP25,USP33,USP47,USP36,USP34
PS50868	POST_SET	0.0158211017578521	-4.14641067571413	16	4	0.00506970849176172	789	12441	7468,54904,64324,55870	WHSC1,WHSC1L1,NSD1,ASH1L
PS50278	PDGF_2	0.0159934840414409	-4.13557388710005	9	3	0.00380228136882129	789	12441	80310,5154,7422	PDGFD,PDGFA,VEGFA
PS00249	PDGF_1	0.0159934840414409	-4.13557388710005	9	3	0.00380228136882129	789	12441	80310,5154,7422	PDGFD,PDGFA,VEGFA
PS50800	SAP	0.0186200862766392	-3.98351437359727	25	5	0.00633713561470215	789	12441	22985,3192,9667,6294,7913	ACIN1,HNRNPU,SAFB2,SAFB,DEK
PS01256	CULLIN_1	0.0217866944157495	-3.8264558434266	10	3	0.00380228136882129	789	12441	8065,143384,8450	CUL5,CACUL1,CUL4B
PS50069	CULLIN_2	0.0217866944157495	-3.8264558434266	10	3	0.00380228136882129	789	12441	8065,143384,8450	CUL5,CACUL1,CUL4B
PS00845	CAP_GLY_1	0.0217866944157495	-3.8264558434266	10	3	0.00380228136882129	789	12441	6249,9857,1639	CLIP1,CEP350,DCTN1
PS51154	MACRO	0.0217866944157495	-3.8264558434266	10	3	0.00380228136882129	789	12441	54625,54834,83666	PARP14,GDAP2,PARP9
PS50245	CAP_GLY_2	0.0217866944157495	-3.8264558434266	10	3	0.00380228136882129	789	12441	6249,9857,1639	CLIP1,CEP350,DCTN1
PS00723	POLYPRENYL_SYNTHASE_1	0.0221182871355727	-3.81135054042695	4	2	0.00253485424588086	789	12441	57107,23590	PDSS2,PDSS1
PS00095	C5_MTASE_2	0.0221182871355727	-3.81135054042695	4	2	0.00253485424588086	789	12441	1787,1788	TRDMT1,DNMT3A
PS00444	POLYPRENYL_SYNTHASE_2	0.0221182871355727	-3.81135054042695	4	2	0.00253485424588086	789	12441	57107,23590	PDSS2,PDSS1
PS51533	ADD	0.0221182871355727	-3.81135054042695	4	2	0.00253485424588086	789	12441	1788,546	DNMT3A,ATRX
PS51679	SAM_MT_C5	0.0221182871355727	-3.81135054042695	4	2	0.00253485424588086	789	12441	1787,1788	TRDMT1,DNMT3A
PS51673	SUZ	0.0221182871355727	-3.81135054042695	4	2	0.00253485424588086	789	12441	23518,26099	R3HDM1,SZRD1
PS51399	SEP	0.0221182871355727	-3.81135054042695	4	2	0.00253485424588086	789	12441	165324,55968	UBXN2A,NSFL1C
PS51080	CTF_NFI_2	0.0221182871355727	-3.81135054042695	4	2	0.00253485424588086	789	12441	4784,4774	NFIX,NFIA
PS00094	C5_MTASE_1	0.0221182871355727	-3.81135054042695	4	2	0.00253485424588086	789	12441	1787,1788	TRDMT1,DNMT3A
PS00349	CTF_NFI_1	0.0221182871355727	-3.81135054042695	4	2	0.00253485424588086	789	12441	4784,4774	NFIX,NFIA
PS01357	ZF_ZZ_1	0.02405517811138	-3.72740499951891	18	4	0.00506970849176172	789	12441	1756,1837,56888,57534	DMD,DTNA,KCMF1,MIB1
PS50135	ZF_ZZ_2	0.02405517811138	-3.72740499951891	18	4	0.00506970849176172	789	12441	1756,1837,56888,57534	DMD,DTNA,KCMF1,MIB1
PS00633	BROMODOMAIN_1	0.0309709934927773	-3.47470420631306	38	6	0.00760456273764259	789	12441	6595,55870,55193,29994,55023,54014	SMARCA2,ASH1L,PBRM1,BAZ2B,PHIP,BRWD1
PS51420	RHO	0.0344613788109631	-3.36791603675701	20	4	0.00506970849176172	789	12441	57381,390,9886,388	RHOJ,RND3,RHOBTB1,RHOB
PS50870	AH	0.0353259352761038	-3.34313787443921	5	2	0.00253485424588086	789	12441	23647,27236	ARFIP2,ARFIP1
PS50178	ZF_FYVE	0.0387305616199469	-3.25112628465829	40	6	0.00760456273764259	789	12441	55680,115825,57590,200576,8411,9372	RUFY2,WDFY2,WDFY1,PIKFYVE,EEA1,ZFYVE9
PS50137	DS_RBD	0.0405010838360616	-3.20642654384349	21	4	0.00506970849176172	789	12441	27067,23405,3609,1660	STAU2,DICER1,ILF3,DHX9
PS50082	WD_REPEATS_2	0.047280489172758	-3.05165755964429	277	25	0.0316856780735108	789	12441	134430,51362,55023,79718,116143,9948,50717,10238,26118,10885,115825,121441,11137,57590,9373,54806,54014,8925,59345,80344,14,55605,26100,56995,112840	WDR36,CDC40,PHIP,TBL1XR1,WDR92,WDR1,DCAF8,DCAF7,WSB1,WDR3,WDFY2,NEDD1,PWP1,WDFY1,PLAA,AHI1,BRWD1,HERC1,GNB4,DCAF11,AAMP,KIF21A,WIPI2,TULP4,WDR89
PS00678	WD_REPEATS_1	0.047280489172758	-3.05165755964429	277	25	0.0316856780735108	789	12441	134430,51362,55023,79718,116143,9948,50717,10238,26118,10885,115825,121441,11137,57590,9373,54806,54014,8925,59345,80344,14,55605,26100,56995,112840	WDR36,CDC40,PHIP,TBL1XR1,WDR92,WDR1,DCAF8,DCAF7,WSB1,WDR3,WDFY2,NEDD1,PWP1,WDFY1,PLAA,AHI1,BRWD1,HERC1,GNB4,DCAF11,AAMP,KIF21A,WIPI2,TULP4,WDR89
PS50294	WD_REPEATS_REGION	0.047280489172758	-3.05165755964429	277	25	0.0316856780735108	789	12441	134430,51362,55023,79718,116143,9948,50717,10238,26118,10885,115825,121441,11137,57590,9373,54806,54014,8925,59345,80344,14,55605,26100,56995,112840	WDR36,CDC40,PHIP,TBL1XR1,WDR92,WDR1,DCAF8,DCAF7,WSB1,WDR3,WDFY2,NEDD1,PWP1,WDFY1,PLAA,AHI1,BRWD1,HERC1,GNB4,DCAF11,AAMP,KIF21A,WIPI2,TULP4,WDR89
PS51184	JMJC	0.0491220117881678	-3.01344803938244	32	5	0.00633713561470215	789	12441	7404,8284,5253,22992,84864	UTY,KDM5D,PHF2,KDM2A,MINA
PS51083	ZF_HIT	0.050790704211065	-2.9800419291132	6	2	0.00253485424588086	789	12441	54680,83479	ZNHIT6,DDX59
PS00991	CLAT_ADAPTOR_M_2	0.050790704211065	-2.9800419291132	6	2	0.00253485424588086	789	12441	1173,10947	AP2M1,AP3M2
PS50827	DDT	0.050790704211065	-2.9800419291132	6	2	0.00253485424588086	789	12441	29994,51773	BAZ2B,RSF1
PS51460	GAR	0.050790704211065	-2.9800419291132	6	2	0.00253485424588086	789	12441	10634,23499	GAS2L1,MACF1
PS51126	DILUTE	0.050790704211065	-2.9800419291132	6	2	0.00253485424588086	789	12441	4301,55930	MLLT4,MYO5C
PS51676	FF	0.050790704211065	-2.9800419291132	6	2	0.00253485424588086	789	12441	10915,55660	TCERG1,PRPF40A
PS50128	SURP	0.050790704211065	-2.9800419291132	6	2	0.00253485424588086	789	12441	6433,23350	SFSWAP,U2SURP
PS51366	MI	0.050790704211065	-2.9800419291132	6	2	0.00253485424588086	789	12441	8672,1981	EIF4G3,EIF4G1
PS00990	CLAT_ADAPTOR_M_1	0.050790704211065	-2.9800419291132	6	2	0.00253485424588086	789	12441	1173,10947	AP2M1,AP3M2
PS50166	IMPORTIN_B_NT	0.054733612405509	-2.90527727188409	14	3	0.00380228136882129	789	12441	7514,55705,3837	XPO1,IPO9,KPNB1
PS50090	MYB_LIKE	0.054733612405509	-2.90527727188409	14	3	0.00380228136882129	789	12441	54856,9988,55814	GON4L,DMTF1,BDP1
PS51138	ENT	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	56946	C11orf30
PS01125	ROK	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	10020	GNE
PS51131	ZN_HOOK	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	10111	RAD50
PS00978	FAD_G3PDH_2	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	2820	GPD2
PS00231	F_ACTIN_CAPPING_BETA	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	832	CAPZB
PS00437	CATALASE_1	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	847	CAT
PS00664	VINCULIN_2	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	7414	VCL
PS00937	RIBOSOMAL_L20	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	55052	MRPL20
PS51695	SEDOLISIN	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	1200	TPP1
PS51337	B12_BINDING_NTER	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	4548	MTR
PS51479	ZF_RTR1	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	79871	RPAP2
PS51327	DICER_DSRBF	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	23405	DICER1
PS50828	SMR	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	55728	N4BP2
PS00438	CATALASE_2	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	847	CAT
PS51607	SAM_MT_C5_1	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	1787	TRDMT1
PS51271	WAPL	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	23063	WAPAL
PS01261	UPF0020	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	25917	THUMPD3
PS51402	CATALASE_3	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	847	CAT
PS51472	RRM_NUP35	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	129401	NUP35
PS50972	PTERIN_BINDING	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	4548	MTR
PS51394	PFU	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	9373	PLAA
PS51282	DWNN	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	5930	RBBP6
PS01339	SURF4	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	6836	SURF4
PS51490	KHA	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	54793	KCTD9
PS00977	FAD_G3PDH_1	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	2820	GPD2
PS51396	PUL	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	9373	PLAA
PS50974	ADOMET_ACTIVATION	0.0634193392827834	-2.75798642804693	1	1	0.00126742712294043	789	12441	4548	MTR
PS50018	RAS_GTPASE_ACTIV_2	0.0652969640302238	-2.72880973642645	15	3	0.00380228136882129	789	12441	4763,8826,26130	NF1,IQGAP1,GAPVD1
PS51011	ARID	0.0652969640302238	-2.72880973642645	15	3	0.00380228136882129	789	12441	8284,51742,84159	KDM5D,ARID4B,ARID5B
PS00509	RAS_GTPASE_ACTIV_1	0.0652969640302238	-2.72880973642645	15	3	0.00380228136882129	789	12441	4763,8826,26130	NF1,IQGAP1,GAPVD1
PS50168	DED	0.068173925302861	-2.68569311417582	7	2	0.00253485424588086	789	12441	8682,8837	PEA15,CFLAR
PS00796	1433_1	0.068173925302861	-2.68569311417582	7	2	0.00253485424588086	789	12441	7531,7532	YWHAE,YWHAG
PS00880	ACB_1	0.068173925302861	-2.68569311417582	7	2	0.00253485424588086	789	12441	91452,64746	ACBD5,ACBD3
PS00797	1433_2	0.068173925302861	-2.68569311417582	7	2	0.00253485424588086	789	12441	7531,7532	YWHAE,YWHAG
PS51228	ACB_2	0.068173925302861	-2.68569311417582	7	2	0.00253485424588086	789	12441	91452,64746	ACBD5,ACBD3
PS50961	HTH_LA	0.068173925302861	-2.68569311417582	7	2	0.00253485424588086	789	12441	113251,55132	LARP4,LARP1B
PS00031	NUCLEAR_REC_DBD_1	0.0689235609739885	-2.6747572004333	46	6	0.00760456273764259	789	12441	367,2100,6095,7067,6256,7182	AR,ESR2,RORA,THRA,RXRA,NR2C2
PS51030	NUCLEAR_REC_DBD_2	0.0689235609739885	-2.6747572004333	46	6	0.00760456273764259	789	12441	367,2100,6095,7067,6256,7182	AR,ESR2,RORA,THRA,RXRA,NR2C2
