TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
Body mass index(PMID:19851299)	Body mass index(PMID:19851299)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	4026	LPP
Glycated hemoglobin levels(PMID:20849430)	Glycated hemoglobin levels(PMID:20849430)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	6934	TCF7L2
Keloid(PMID:20711176)	Keloid(PMID:20711176)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	4734	NEDD4
Multiple sclerosis(PMID:18997785)	Multiple sclerosis(PMID:18997785)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	23095	KIF1B
Prostate cancer(PMID:18264098)	Prostate cancer(PMID:18264098)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	23301	EHBP1
Amyotrophic lateral sclerosis(PMID:17827064)	Amyotrophic lateral sclerosis(PMID:17827064)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	3709	ITPR2
Type 2 diabetes(PMID:22101970)	Type 2 diabetes(PMID:22101970)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	6934	TCF7L2
Colorectal cancer(PMID:18372905)	Colorectal cancer(PMID:18372905)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	4092	SMAD7
Neutrophil count(PMID:20172861)	Neutrophil count(PMID:20172861)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	5332	PLCB4
Colorectal cancer(PMID:17934461)	Colorectal cancer(PMID:17934461)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	4092	SMAD7
Testicular cancer(PMID:19483682)	Testicular cancer(PMID:19483682)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	4254	KITLG
Melanoma(PMID:21983785)	Melanoma(PMID:21983785)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	142	PARP1
White blood cell count(PMID:21738479)	White blood cell count(PMID:21738479)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	1021	CDK6
Epilepsy(PMID:22116939)	Epilepsy(PMID:22116939)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	23271	CAMSAP2
Renal cell carcinoma(PMID:22010048)	Renal cell carcinoma(PMID:22010048)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	387119	CEP85L
Vascular endothelial growth factor levels(PMID:21757650)	Vascular endothelial growth factor levels(PMID:21757650)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	23414	ZFPM2
Sudden cardiac arrest(PMID:21738491)	Sudden cardiac arrest(PMID:21738491)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	29994	BAZ2B
Prostate cancer(PMID:19117981)	Prostate cancer(PMID:19117981)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	23112	TNRC6B
Major mood disorders(PMID:20081856)	Major mood disorders(PMID:20081856)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	55193	PBRM1
Hepatocellular carcinoma(PMID:20676096)	Hepatocellular carcinoma(PMID:20676096)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	23095	KIF1B
Type 2 diabetes(PMID:17668382)	Type 2 diabetes(PMID:17668382)	0.0701609574905647	-2.65696328376839	1	1	0.00588235294117647	170	2423	6934	TCF7L2
White blood cell types(PMID:21738478)	White blood cell types(PMID:21738478)	0.10360650854792	-2.26715512730846	8	2	0.0117647058823529	170	2423	2078,1021	ERG,CDK6
Acute lymphoblastic leukemia (childhood)(PMID:19684603)	Acute lymphoblastic leukemia (childhood)(PMID:19684603)	0.12726469499347	-2.06148614893432	9	2	0.0117647058823529	170	2423	56288,84159	PARD3,ARID5B
Economic and political preferences(PMID:22566634)	Economic and political preferences(PMID:22566634)	0.12726469499347	-2.06148614893432	9	2	0.0117647058823529	170	2423	5108,285761	PCM1,DCBLD1
Asthma(PMID:20159242)	Asthma(PMID:20159242)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	10111	RAD50
Brain lesion load(PMID:19010793)	Brain lesion load(PMID:19010793)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	3482	IGF2R
Colorectal cancer(PMID:21761138)	Colorectal cancer(PMID:21761138)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	4092	SMAD7
Coronary artery calcification(PMID:17903303)	Coronary artery calcification(PMID:17903303)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	8650	NUMB
Systemic lupus erythematosus(PMID:20169177)	Systemic lupus erythematosus(PMID:20169177)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	2113	ETS1
Alcoholism (alcohol dependence factor score)(PMID:21529783)	Alcoholism (alcohol dependence factor score)(PMID:21529783)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	10150	MBNL2
Uterine fibroids(PMID:21460842)	Uterine fibroids(PMID:21460842)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	23112	TNRC6B
Ovarian cancer(PMID:20852632)	Ovarian cancer(PMID:20852632)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	25976	TIPARP
Body mass index(PMID:20966902)	Body mass index(PMID:20966902)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	56899	ANKS1B
Fuchs&#39;s corneal dystrophy(PMID:20825314)	Fuchs&#39;s corneal dystrophy(PMID:20825314)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	5793	PTPRG
Response to irinotecan in non-small-cell lung cancer(PMID:22664479)	Response to irinotecan in non-small-cell lung cancer(PMID:22664479)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	23236	PLCB1
Cutaneous nevi(PMID:21478494)	Cutaneous nevi(PMID:21478494)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	4811	NID1
Epirubicin-induced leukopenia(PMID:21799462)	Epirubicin-induced leukopenia(PMID:21799462)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	80216	ALPK1
Systemic lupus erythematosus(PMID:22291604)	Systemic lupus erythematosus(PMID:22291604)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	4299	AFF1
Type 2 diabetes(PMID:17293876)	Type 2 diabetes(PMID:17293876)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	6934	TCF7L2
Non-obstructive azoospermia(PMID:22197933)	Non-obstructive azoospermia(PMID:22197933)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	6660	SOX5
Response to citalopram treatment(PMID:19846067)	Response to citalopram treatment(PMID:19846067)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	6095	RORA
Colorectal cancer(PMID:18372901)	Colorectal cancer(PMID:18372901)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	4092	SMAD7
LDL cholesterol(PMID:18262040)	LDL cholesterol(PMID:18262040)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	84722	PSRC1
Myopia (pathological)(PMID:22685421)	Myopia (pathological)(PMID:22685421)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	6711	SPTBN1
Schizophrenia(PMID:22037552)	Schizophrenia(PMID:22037552)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	90139	TSPAN18
Erectile dysfunction(PMID:22704111)	Erectile dysfunction(PMID:22704111)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	9749	PHACTR2
Event-related brain oscillations(PMID:21184583)	Event-related brain oscillations(PMID:21184583)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	2778	GNAS
Bone mineral density(PMID:22792070)	Bone mineral density(PMID:22792070)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	79974	CPED1
Autism(PMID:20663923)	Autism(PMID:20663923)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	5527	PPP2R5C
Obesity(PMID:22484627)	Obesity(PMID:22484627)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	80216	ALPK1
Nephropathy (idiopathic membranous)(PMID:21323541)	Nephropathy (idiopathic membranous)(PMID:21323541)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	22925	PLA2R1
Age-related macular degeneration(PMID:21909106)	Age-related macular degeneration(PMID:21909106)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	5978	REST
IgE levels(PMID:18846228)	IgE levels(PMID:18846228)	0.135426290778017	-1.99932776617094	2	1	0.00588235294117647	170	2423	10111	RAD50
Metabolic traits(PMID:21886157)	Metabolic traits(PMID:21886157)	0.141391551958513	-1.95622227300102	29	4	0.0235294117647059	170	2423	89122,11234,23042,3712	TRIM4,HPS5,PDXDC1,IVD
Pulmonary function decline(PMID:22424883)	Pulmonary function decline(PMID:22424883)	0.143956177188338	-1.9382463508034	19	3	0.0176470588235294	170	2423	178,6095,54875	AGL,RORA,CNTLN
Fasting insulin-related traits (interaction with BMI)(PMID:22581228)	Fasting insulin-related traits (interaction with BMI)(PMID:22581228)	0.152027877512487	-1.88369137026503	10	2	0.0117647058823529	170	2423	22837,6934	COBLL1,TCF7L2
Neutrophil count(PMID:21507922)	Neutrophil count(PMID:21507922)	0.152027877512487	-1.88369137026503	10	2	0.0117647058823529	170	2423	57498,7443	KIDINS220,VRK1
Prostate cancer (gene x gene interaction)(PMID:22219177)	Prostate cancer (gene x gene interaction)(PMID:22219177)	0.161110755136716	-1.82566323040243	20	3	0.0176470588235294	170	2423	3983,23112,287	ABLIM1,TNRC6B,ANK2
Height(PMID:21998595)	Height(PMID:21998595)	0.161110755136716	-1.82566323040243	20	3	0.0176470588235294	170	2423	253461,254251,54808	ZBTB38,LCORL,DYM
Immune reponse to smallpox (secreted IFN-alpha)(PMID:22610502)	Immune reponse to smallpox (secreted IFN-alpha)(PMID:22610502)	0.161110755136716	-1.82566323040243	20	3	0.0176470588235294	170	2423	116143,4026,7322	WDR92,LPP,UBE2D2
Diastolic blood pressure(PMID:21909115)	Diastolic blood pressure(PMID:21909115)	0.17762687588082	-1.72807013171525	11	2	0.0117647058823529	170	2423	7917,2982	BAG6,GUCY1A3
Lung cancer(PMID:18978787)	Lung cancer(PMID:18978787)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	7917	BAG6
Corneal structure(PMID:21979947)	Corneal structure(PMID:21979947)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	23190	UBXN4
Eating disorders(PMID:22911880)	Eating disorders(PMID:22911880)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	80031	SEMA6D
Restless legs syndrome(PMID:17637780)	Restless legs syndrome(PMID:17637780)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	4211	MEIS1
Urate levels(PMID:21768215)	Urate levels(PMID:21768215)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	7536	SF1
LDL cholesterol(PMID:18193043)	LDL cholesterol(PMID:18193043)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	84722	PSRC1
Multiple sclerosis(PMID:21654844)	Multiple sclerosis(PMID:21654844)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	7532	YWHAG
Cannabis dependence(PMID:21668797)	Cannabis dependence(PMID:21668797)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	51377	UCHL5
Waist circumference(PMID:20966902)	Waist circumference(PMID:20966902)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	56899	ANKS1B
Schizophrenia(PMID:20185149)	Schizophrenia(PMID:20185149)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	9373	PLAA
Acute lymphoblastic leukemia (childhood)(PMID:19684604)	Acute lymphoblastic leukemia (childhood)(PMID:19684604)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	84159	ARID5B
Testicular germ cell cancer(PMID:20543847)	Testicular germ cell cancer(PMID:20543847)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	4254	KITLG
Testicular germ cell tumor(PMID:19483681)	Testicular germ cell tumor(PMID:19483681)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	4254	KITLG
Butyrylcholinesterase levels(PMID:21862451)	Butyrylcholinesterase levels(PMID:21862451)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	6051	RNPEP
Leprosy(PMID:20018961)	Leprosy(PMID:20018961)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	144811	LACC1
Height(PMID:19396169)	Height(PMID:19396169)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	253461	ZBTB38
Type 2 diabetes(PMID:17460697)	Type 2 diabetes(PMID:17460697)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	6934	TCF7L2
Alcoholism (alcohol use disorder factor score)(PMID:21529783)	Alcoholism (alcohol use disorder factor score)(PMID:21529783)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	10150	MBNL2
LDL cholesterol(PMID:18179892)	LDL cholesterol(PMID:18179892)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	84722	PSRC1
Gamma gluatamyl transferase levels(PMID:22010049)	Gamma gluatamyl transferase levels(PMID:22010049)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	6095	RORA
Bone mineral density (spine)(PMID:18445777)	Bone mineral density (spine)(PMID:18445777)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	6711	SPTBN1
Iris characteristics(PMID:21835309)	Iris characteristics(PMID:21835309)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	8925	HERC1
Celiac disease(PMID:18311140)	Celiac disease(PMID:18311140)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	4026	LPP
AIDS(PMID:19754311)	AIDS(PMID:19754311)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	6660	SOX5
Renal function-related traits (urea)(PMID:22797727)	Renal function-related traits (urea)(PMID:22797727)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	5311	PKD2
Attention deficit hyperactivity disorder (time to onset)(PMID:18937294)	Attention deficit hyperactivity disorder (time to onset)(PMID:18937294)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	9509	ADAMTS2
Amyloid A Levels(PMID:21124955)	Amyloid A Levels(PMID:21124955)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	11234	HPS5
Aging traits(PMID:17903295)	Aging traits(PMID:17903295)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	7881	KCNAB1
Bilirubin levels(PMID:19414484)	Bilirubin levels(PMID:19414484)	0.196135721000246	-1.62894840530444	3	1	0.00588235294117647	170	2423	8874	ARHGEF7
Response to statin therapy(PMID:20339536)	Response to statin therapy(PMID:20339536)	0.203824457792851	-1.59049615659688	12	2	0.0117647058823529	170	2423	22837,6660	COBLL1,SOX5
Systolic blood pressure(PMID:21909115)	Systolic blood pressure(PMID:21909115)	0.203824457792851	-1.59049615659688	12	2	0.0117647058823529	170	2423	7917,2982	BAG6,GUCY1A3
Fasting glucose-related traits(PMID:20081858)	Fasting glucose-related traits(PMID:20081858)	0.203824457792851	-1.59049615659688	12	2	0.0117647058823529	170	2423	169792,6934	GLIS3,TCF7L2
Subcutaneous adipose tissue(PMID:22589738)	Subcutaneous adipose tissue(PMID:22589738)	0.203824457792851	-1.59049615659688	12	2	0.0117647058823529	170	2423	5378,6095	PMS1,RORA
Celiac disease(PMID:20190752)	Celiac disease(PMID:20190752)	0.215755291520277	-1.53361042315354	23	3	0.0176470588235294	170	2423	2113,4026,4774	ETS1,LPP,NFIA
Lentiform nucleus volume(PMID:22903471)	Lentiform nucleus volume(PMID:22903471)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	57459	GATAD2B
Economic and political preferences (feminism/equality)(PMID:22566634)	Economic and political preferences (feminism/equality)(PMID:22566634)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	27314	RAB30
Diabetic retinopathy(PMID:21310492)	Diabetic retinopathy(PMID:21310492)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	114803	MYSM1
Height(PMID:18193045)	Height(PMID:18193045)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	253461	ZBTB38
Glycated hemoglobin levels(PMID:19096518)	Glycated hemoglobin levels(PMID:19096518)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	3098	HK1
Height(PMID:19570815)	Height(PMID:19570815)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	23112	TNRC6B
Response to hepatitis C treatment(PMID:22095909)	Response to hepatitis C treatment(PMID:22095909)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	9813	EFCAB14
Type 2 diabetes and other traits(PMID:19734900)	Type 2 diabetes and other traits(PMID:19734900)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	6934	TCF7L2
Type 2 diabetes(PMID:17554300)	Type 2 diabetes(PMID:17554300)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	6934	TCF7L2
Cardiac structure and function(PMID:19584346)	Cardiac structure and function(PMID:19584346)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	51741	WWOX
Multiple sclerosis (severity)(PMID:19010793)	Multiple sclerosis (severity)(PMID:19010793)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	56913	C1GALT1
Bone mineral density (spine)(PMID:19079262)	Bone mineral density (spine)(PMID:19079262)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	6711	SPTBN1
Corneal astigmatism(PMID:22144915)	Corneal astigmatism(PMID:22144915)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	5156	PDGFRA
Prostate cancer(PMID:18264096)	Prostate cancer(PMID:18264096)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	1488	CTBP2
Hemostatic factors and hematological phenotypes(PMID:17903294)	Hemostatic factors and hematological phenotypes(PMID:17903294)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	257194	NEGR1
Prostate cancer(PMID:21743467)	Prostate cancer(PMID:21743467)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	253461	ZBTB38
Crohn&#39;s disease and psoriasis(PMID:22482804)	Crohn&#39;s disease and psoriasis(PMID:22482804)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	832	CAPZB
Dehydroepiandrosterone sulphate levels(PMID:21533175)	Dehydroepiandrosterone sulphate levels(PMID:21533175)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	89122	TRIM4
Intracranial aneurysm(PMID:22286173)	Intracranial aneurysm(PMID:22286173)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	1909	EDNRA
Restless legs syndrome(PMID:21779176)	Restless legs syndrome(PMID:21779176)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	4211	MEIS1
Eosinophil counts(PMID:19198610)	Eosinophil counts(PMID:19198610)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	134430	WDR36
Lung adenocarcinoma(PMID:19836008)	Lung adenocarcinoma(PMID:19836008)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	7917	BAG6
Aortic root size(PMID:21223598)	Aortic root size(PMID:21223598)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	27297	CRCP
Response to antipsychotic treatment(PMID:19721433)	Response to antipsychotic treatment(PMID:19721433)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	56899	ANKS1B
Coronary heart disease(PMID:17634449)	Coronary heart disease(PMID:17634449)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	84722	PSRC1
Diabetic retinopathy(PMID:21441570)	Diabetic retinopathy(PMID:21441570)	0.252605525723774	-1.37592619391398	4	1	0.00588235294117647	170	2423	3643	INSR
Ventricular conduction(PMID:21076409)	Ventricular conduction(PMID:21076409)	0.284052071947443	-1.25859770570023	15	2	0.0117647058823529	170	2423	6910,4774	TBX5,NFIA
Height(PMID:18391950)	Height(PMID:18391950)	0.284052071947443	-1.25859770570023	15	2	0.0117647058823529	170	2423	253461,1021	ZBTB38,CDK6
Creatinine levels(PMID:20383145)	Creatinine levels(PMID:20383145)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	84902	CEP89
Lung cancer(PMID:19654303)	Lung cancer(PMID:19654303)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	7917	BAG6
Hemoglobin(PMID:19862010)	Hemoglobin(PMID:19862010)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	3098	HK1
Alzheimer&#39;s disease (late onset)(PMID:21460841)	Alzheimer&#39;s disease (late onset)(PMID:21460841)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	23607	CD2AP
Bipolar disorder(PMID:19416921)	Bipolar disorder(PMID:19416921)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	79772	MCTP1
Alcohol and nictotine co-dependence(PMID:22488850)	Alcohol and nictotine co-dependence(PMID:22488850)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	3751	KCND2
Antineutrophil cytoplasmic antibody-associated vasculitis(PMID:22808956)	Antineutrophil cytoplasmic antibody-associated vasculitis(PMID:22808956)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	93663	ARHGAP18
Lipoprotein-associated phospholipase A2 activity and mass(PMID:20442857)	Lipoprotein-associated phospholipase A2 activity and mass(PMID:20442857)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	84722	PSRC1
Uric acid levels(PMID:21294900)	Uric acid levels(PMID:21294900)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	9948	WDR1
Type 1 diabetes(PMID:18840781)	Type 1 diabetes(PMID:18840781)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	169792	GLIS3
Triglycerides(PMID:20864672)	Triglycerides(PMID:20864672)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	4299	AFF1
Type 2 diabetes(PMID:19401414)	Type 2 diabetes(PMID:19401414)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	6934	TCF7L2
Radiation response(PMID:20923822)	Radiation response(PMID:20923822)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	51741	WWOX
Waist Circumference - Triglycerides (WC-TG)(PMID:21386085)	Waist Circumference - Triglycerides (WC-TG)(PMID:21386085)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	84450	ZNF512
Type 2 diabetes(PMID:19056611)	Type 2 diabetes(PMID:19056611)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	6934	TCF7L2
Melanoma(PMID:19578364)	Melanoma(PMID:19578364)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	4507	MTAP
Prostate cancer(PMID:19767753)	Prostate cancer(PMID:19767753)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	10611	PDLIM5
Weight(PMID:19851299)	Weight(PMID:19851299)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	4026	LPP
Two-hour glucose challenge(PMID:20081857)	Two-hour glucose challenge(PMID:20081857)	0.305130147727924	-1.18701687952915	5	1	0.00588235294117647	170	2423	6934	TCF7L2
Height(PMID:18391951)	Height(PMID:18391951)	0.313064928681192	-1.16134467007865	28	3	0.0176470588235294	170	2423	253461,254251,1021	ZBTB38,LCORL,CDK6
Phospholipid levels (plasma)(PMID:21829377)	Phospholipid levels (plasma)(PMID:21829377)	0.337354092843039	-1.08662217964781	17	2	0.0117647058823529	170	2423	56894,23042	AGPAT3,PDXDC1
Visceral adipose tissue adjusted for BMI(PMID:22589738)	Visceral adipose tissue adjusted for BMI(PMID:22589738)	0.337354092843039	-1.08662217964781	17	2	0.0117647058823529	170	2423	9509,55105	ADAMTS2,GPATCH2
