TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PF03159	XRN_N	0.00383851292688423	-5.56267024601038	2	2	0.00201409869083585	993	16020	22803,54464	XRN2,XRN1
PF12618	DUF3776	0.00383851292688423	-5.56267024601038	2	2	0.00201409869083585	993	16020	51105,51230	PHF20L1,PHF20
PF15337	Vasculin	0.00383851292688423	-5.56267024601038	2	2	0.00201409869083585	993	16020	65056,60313	GPBP1,GPBP1L1
PF02037	SAP	0.00393627698772302	-5.53751992937108	18	5	0.00503524672708963	993	16020	22985,3192,9667,6294,7913	ACIN1,HNRNPU,SAFB2,SAFB,DEK
PF07533	BRK	0.00412115255645438	-5.49162240803029	6	3	0.00302114803625378	993	16020	55636,80205,6595	CHD7,CHD9,SMARCA2
PF06470	SMC_hinge	0.00412115255645438	-5.49162240803029	6	3	0.00302114803625378	993	16020	10592,10051,8243	SMC2,SMC4,SMC1A
PF00098	zf-CCHC	0.00507316716355138	-5.2837899693238	19	5	0.00503524672708963	993	16020	7536,5936,23318,54877,5930	SF1,RBM4,ZCCHC11,ZCCHC2,RBBP6
PF00641	zf-RanBP	0.00507316716355138	-5.2837899693238	19	5	0.00503524672708963	993	16020	10181,2130,54764,23429,4194	RBM5,EWSR1,ZRANB1,RYBP,MDM4
PF00249	Myb_DNA-binding	0.00642430985042327	-5.04766607024693	20	5	0.00503524672708963	993	16020	6601,6599,114803,9988,6871	SMARCC2,SMARCC1,MYSM1,DMTF1,TADA2A
PF00808	CBFD_NFYB_HMF	0.00688092551767771	-4.97900211316601	7	3	0.00302114803625378	993	16020	54108,1810,10589	CHRAC1,DR1,DRAP1
PF05605	zf-Di19	0.00688092551767771	-4.97900211316601	7	3	0.00302114803625378	993	16020	6935,56888,9839	ZEB1,KCMF1,ZEB2
PF02020	W2	0.00688092551767771	-4.97900211316601	7	3	0.00302114803625378	993	16020	8672,1981,1983	EIF4G3,EIF4G1,EIF5
PF01363	FYVE	0.00775276747495994	-4.85970540581639	29	6	0.00604229607250755	993	16020	55680,115825,57590,200576,8411,9372	RUFY2,WDFY2,WDFY1,PIKFYVE,EEA1,ZFYVE9
PF01585	G-patch	0.00800894688285145	-4.82719600184495	21	5	0.00503524672708963	993	16020	10181,55109,55105,253635,23131	RBM5,AGGF1,GPATCH2,GPATCH11,GPATCH8
PF00505	HMG_box	0.00874134341009989	-4.73969139287718	48	8	0.0080563947633434	993	16020	7019,5378,6672,56987,7468,55193,6934,6660	TFAM,PMS1,SP100,BBX,WHSC1,PBRM1,TCF7L2,SOX5
PF00443	UCH	0.010719636576746	-4.53567802533709	70	10	0.0100704934541793	993	16020	7874,9960,9101,9100,7398,29761,23032,57602,55031,9736	USP7,USP3,USP8,USP10,USP1,USP25,USP33,USP36,USP47,USP34
PF00400	WD40	0.0108132143410466	-4.52698634268246	247	25	0.0251762336354481	993	16020	134430,51362,55023,79718,116143,50717,10238,9948,26118,10885,121441,115825,11137,57590,9373,54806,54014,8925,59345,14,80344,55605,26100,112840,56995	WDR36,CDC40,PHIP,TBL1XR1,WDR92,DCAF8,DCAF7,WDR1,WSB1,WDR3,NEDD1,WDFY2,PWP1,WDFY1,PLAA,AHI1,BRWD1,HERC1,GNB4,AAMP,DCAF11,KIF21A,WIPI2,WDR89,TULP4
PF05147	LANC_like	0.0110405773235195	-4.50617794570341	3	2	0.00201409869083585	993	16020	10314,55915	LANCL1,LANCL2
PF08312	cwf21	0.0110405773235195	-4.50617794570341	3	2	0.00201409869083585	993	16020	23524,23350	SRRM2,U2SURP
PF04988	AKAP95	0.0110405773235195	-4.50617794570341	3	2	0.00201409869083585	993	16020	10270,284695	AKAP8,ZNF326
PF03577	Peptidase_C69	0.0110405773235195	-4.50617794570341	3	2	0.00201409869083585	993	16020	9805,79634	SCRN1,SCRN3
PF07001	BAT2_N	0.0110405773235195	-4.50617794570341	3	2	0.00201409869083585	993	16020	23215,84726	PRRC2C,PRRC2B
PF12752	SUZ	0.0110405773235195	-4.50617794570341	3	2	0.00201409869083585	993	16020	23518,26099	R3HDM1,SZRD1
PF00644	PARP	0.0146552610822219	-4.22295588974618	16	4	0.0040281973816717	993	16020	142,54625,25976,8658	PARP1,PARP14,TIPARP,TNKS
PF13716	CRAL_TRIO_2	0.0146552610822219	-4.22295588974618	16	4	0.0040281973816717	993	16020	4763,54834,663,7204	NF1,GDAP2,BNIP2,TRIO
PF01661	Macro	0.0150399948267512	-4.19704230442651	9	3	0.00302114803625378	993	16020	54625,54834,83666	PARP14,GDAP2,PARP9
PF00341	PDGF	0.0150399948267512	-4.19704230442651	9	3	0.00302114803625378	993	16020	80310,5154,7422	PDGFD,PDGFA,VEGFA
PF00888	Cullin	0.0205092870146498	-3.8868774703178	10	3	0.00302114803625378	993	16020	8065,143384,8450	CUL5,CACUL1,CUL4B
PF01302	CAP_GLY	0.0205092870146498	-3.8868774703178	10	3	0.00302114803625378	993	16020	6249,9857,1639	CLIP1,CEP350,DCTN1
PF10524	NfI_DNAbd_pre-N	0.0211752673055371	-3.85492141488558	4	2	0.00201409869083585	993	16020	4784,4774	NFIX,NFIA
PF05110	AF-4	0.0211752673055371	-3.85492141488558	4	2	0.00201409869083585	993	16020	4299,27125	AFF1,AFF4
PF08766	DEK_C	0.0211752673055371	-3.85492141488558	4	2	0.00201409869083585	993	16020	54434,7913	SSH1,DEK
PF01182	Glucosamine_iso	0.0211752673055371	-3.85492141488558	4	2	0.00201409869083585	993	16020	10007,9563	GNPDA1,H6PD
PF00996	GDI	0.0211752673055371	-3.85492141488558	4	2	0.00201409869083585	993	16020	1121,1122	CHM,CHML
PF08059	SEP	0.0211752673055371	-3.85492141488558	4	2	0.00201409869083585	993	16020	165324,55968	UBXN2A,NSFL1C
PF00145	DNA_methylase	0.0211752673055371	-3.85492141488558	4	2	0.00201409869083585	993	16020	1787,1788	TRDMT1,DNMT3A
PF10257	RAI16-like	0.0211752673055371	-3.85492141488558	4	2	0.00201409869083585	993	16020	57700,84067	FAM160B1,FAM160A2
PF00348	polyprenyl_synt	0.0211752673055371	-3.85492141488558	4	2	0.00201409869083585	993	16020	57107,23590	PDSS2,PDSS1
PF00859	CTF_NFI	0.0211752673055371	-3.85492141488558	4	2	0.00201409869083585	993	16020	4784,4774	NFIX,NFIA
PF00569	ZZ	0.0223311370409228	-3.80177329454634	18	4	0.0040281973816717	993	16020	1756,56888,1837,57534	DMD,KCMF1,DTNA,MIB1
PF00928	Adap_comp_sub	0.026923150902804	-3.61476873414556	11	3	0.00302114803625378	993	16020	55745,1173,10947	AP5M1,AP2M1,AP3M2
PF00082	Peptidase_S8	0.026923150902804	-3.61476873414556	11	3	0.00302114803625378	993	16020	1200,8720,7174	TPP1,MBTPS1,TPP2
PF00640	PID	0.0270540166571443	-3.60991979461545	28	5	0.00503524672708963	993	16020	56899,26060,23637,8650,55198	ANKS1B,APPL1,RABGAP1,NUMB,APPL2
PF06328	Lep_receptor_Ig	0.0338520669201706	-3.38575522033083	5	2	0.00201409869083585	993	16020	54741,3572	LEPROT,IL6ST
PF06456	Arfaptin	0.0338520669201706	-3.38575522033083	5	2	0.00201409869083585	993	16020	23647,27236	ARFIP2,ARFIP1
PF07528	DZF	0.0338520669201706	-3.38575522033083	5	2	0.00201409869083585	993	16020	51663,3609	ZFR,ILF3
PF06464	DMAP_binding	0.0338520669201706	-3.38575522033083	5	2	0.00201409869083585	993	16020	23181,79158	DIP2A,GNPTAB
PF01480	PWI	0.0338520669201706	-3.38575522033083	5	2	0.00201409869083585	993	16020	64062,58517	RBM26,RBM25
PF12348	CLASP_N	0.0338520669201706	-3.38575522033083	5	2	0.00201409869083585	993	16020	23332,23116	CLASP1,FAM179B
PF01398	JAB	0.0342775421043358	-3.3732648883968	12	3	0.00302114803625378	993	16020	8665,79184,114803	EIF3F,BRCC3,MYSM1
PF02373	JmjC	0.0439139412299822	-3.12552344143387	22	4	0.0040281973816717	993	16020	7404,8284,5253,22992	UTY,KDM5D,PHF2,KDM2A
PF00169	PH	0.0440769759628227	-3.12181771987504	175	17	0.0171198388721047	993	16020	6655,8874,10087,81846,119385,11214,23683,57584,114885,23075,9459,10000,6711,114882,55198,6093,23095	SOS2,ARHGEF7,COL4A3BP,SBF2,AGAP11,AKAP13,PRKD3,ARHGAP21,OSBPL11,SWAP70,ARHGEF6,AKT3,SPTBN1,OSBPL8,APPL2,ROCK1,KIF1B
PF10557	Cullin_Nedd8	0.0487175241045326	-3.0217164757443	6	2	0.00201409869083585	993	16020	8065,8450	CUL5,CUL4B
PF04438	zf-HIT	0.0487175241045326	-3.0217164757443	6	2	0.00201409869083585	993	16020	83479,54680	DDX59,ZNHIT6
PF01846	FF	0.0487175241045326	-3.0217164757443	6	2	0.00201409869083585	993	16020	10915,55660	TCERG1,PRPF40A
PF01805	Surp	0.0487175241045326	-3.0217164757443	6	2	0.00201409869083585	993	16020	6433,23350	SFSWAP,U2SURP
PF09069	EF-hand_3	0.0487175241045326	-3.0217164757443	6	2	0.00201409869083585	993	16020	1756,1837	DMD,DTNA
PF02847	MA3	0.0487175241045326	-3.0217164757443	6	2	0.00201409869083585	993	16020	8672,1981	EIF4G3,EIF4G1
PF09068	EF-hand_2	0.0487175241045326	-3.0217164757443	6	2	0.00201409869083585	993	16020	1756,1837	DMD,DTNA
PF12473	DUF3694	0.0487175241045326	-3.0217164757443	6	2	0.00201409869083585	993	16020	23095,23637	KIF1B,RABGAP1
PF10607	CLTH	0.0487175241045326	-3.0217164757443	6	2	0.00201409869083585	993	16020	64795,10296	RMND5A,MAEA
PF12012	DUF3504	0.0487175241045326	-3.0217164757443	6	2	0.00201409869083585	993	16020	9202,7750	ZMYM4,ZMYM2
PF01843	DIL	0.0487175241045326	-3.0217164757443	6	2	0.00201409869083585	993	16020	4301,55930	MLLT4,MYO5C
PF02187	GAS2	0.0487175241045326	-3.0217164757443	6	2	0.00201409869083585	993	16020	10634,23499	GAS2L1,MACF1
PF03810	IBN_N	0.0517366873466419	-2.9615881292712	14	3	0.00302114803625378	993	16020	7514,55705,3837	XPO1,IPO9,KPNB1
PF12171	zf-C2H2_jaz	0.0517366873466419	-2.9615881292712	14	3	0.00302114803625378	993	16020	26747,64393,23131	NUFIP1,ZMAT3,GPATCH8
PF01602	Adaptin_N	0.0517366873466419	-2.9615881292712	14	3	0.00302114803625378	993	16020	8546,164,1315	AP3B1,AP1G1,COPB1
PF01388	ARID	0.0617838894346086	-2.78411263726409	15	3	0.00302114803625378	993	16020	8284,51742,84159	KDM5D,ARID4B,ARID5B
PF00616	RasGAP	0.0617838894346086	-2.78411263726409	15	3	0.00302114803625378	993	16020	4763,8826,26130	NF1,IQGAP1,GAPVD1
PF05182	Fip1	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	81608	FIP1L1
PF05172	Nup35_RRM	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	129401	NUP35
PF04004	Leo1	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	123169	LEO1
PF15377	DUF4604	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	57456	KIAA1143
PF06025	DUF913	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	10075	HUWE1
PF06628	Catalase-rel	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	847	CAT
PF03735	ENT	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	56946	C11orf30
PF14336	DUF4392	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	80017	C14orf159
PF10508	Proteasom_PSMB	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	5711	PSMD5
PF10168	Nup88	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	4927	NUP88
PF06202	GDE_C	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	178	AGL
PF12455	Dynactin	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	1639	DCTN1
PF14186	Aida_C2	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	64853	AIDA
PF02607	B12-binding_2	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	4548	MTR
PF00199	Catalase	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	847	CAT
PF11732	Thoc2	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	57187	THOC2
PF15003	HAUS2	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	55142	HAUS2
PF03671	Ufm1	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	51569	UFM1
PF05179	CDC73	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	79577	CDC73
PF00805	Pentapeptide	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	54793	KCTD9
PF10873	DUF2668	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	116159	CYYR1
PF12196	hNIFK_binding	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	84365	NIFK
PF11568	Med29	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	55588	MED29
PF00878	CIMR	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	3482	IGF2R
PF04402	SIMPL	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	134728	IRAK1BP1
PF10490	CENP-F_C_Rb_bdg	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	1063	CENPF
PF08920	SF3b1	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	23451	SF3B1
PF05346	DUF747	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	202018	TAPT1
PF06110	DUF953	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	84817	TXNDC17
PF08590	DUF1771	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	55728	N4BP2
PF09286	Pro-kuma_activ	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	1200	TPP1
PF03297	Ribosomal_S25	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	6230	RPS25
PF01713	Smr	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	55728	N4BP2
PF10744	Med1	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	5469	MED1
PF09262	PEX-1N	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	5189	PEX1
PF00453	Ribosomal_L20	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	55052	MRPL20
PF04006	Mpp10	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	10199	MPHOSPH10
PF12038	DUF3524	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	79712	GTDC1
PF13869	NUDIX_2	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	11051	NUDT21
PF06390	NESP55	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	2778	GNAS
PF09070	PFU	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	9373	PLAA
PF11409	SARA	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	9372	ZFYVE9
PF09133	SANTA	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	55320	MIS18BP1
PF07718	Coatamer_beta_C	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	1315	COPB1
PF12733	Cadherin-like	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	79974	CPED1
PF12162	STAT1_TAZ2bind	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	6772	STAT1
PF12640	UPF0489	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	55322	C5orf22
PF10481	CENP-F_N	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	1063	CENPF
PF13821	DUF4187	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	253635	GPATCH11
PF01902	ATP_bind_4	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	89978	DPH6
PF05148	Methyltransf_8	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	23378	RRP8
PF09759	Atx10homo_assoc	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	25814	ATXN10
PF15167	DUF4581	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	222166	MTURN
PF11803	UXS1_N	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	80146	UXS1
PF02270	TFIIF_beta	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	2963	GTF2F2
PF09004	DUF1891	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	91801	ALKBH8
PF15349	DCA16	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	54876	DCAF16
PF09743	DUF2042	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	23376	UFL1
PF09416	UPF1_Zn_bind	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	5976	UPF1
PF14664	RICTOR_N	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	253260	RICTOR
PF11834	DUF3354	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	54793	KCTD9
PF12497	ERbeta_N	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	2100	ESR2
PF11861	DUF3381	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	117246	FTSJ3
PF11380	DUF3184	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	79158	GNPTAB
PF06246	Isy1	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	57461	ISY1
PF05782	ECM1	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	1893	ECM1
PF11919	DUF3437	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	23198	PSME4
PF02077	SURF4	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	6836	SURF4
PF08567	TFIIH_BTF_p62_N	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	2965	GTF2H1
PF15323	Ashwin	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	79074	C2orf49
PF12830	Nipped-B_C	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	25836	NIPBL
PF08209	Sgf11	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	56970	ATXN7L3
PF01115	F_actin_cap_B	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	832	CAPZB
PF14981	FAM165	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	54065	SMIM11
PF07946	DUF1682	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	57003	CCDC47
PF08599	Nbs1_C	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	4683	NBN
PF09786	CytochromB561_N	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	84928	TMEM209
PF08910	Aida_N	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	64853	AIDA
PF12580	TPPII	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	7174	TPP2
PF12251	zf-SNAP50_C	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	6619	SNAPC3
PF10430	Ig_Tie2_1	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	7010	TEK
PF07555	NAGidase	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	10724	MGEA5
PF14746	WASH-7_C	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	23325	KIAA1033
PF09731	Mitofilin	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	10989	IMMT
PF10185	Mesd	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	23184	MESDC2
PF04573	SPC22	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	60559	SPCS3
PF07774	DUF1620	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	23065	EMC1
PF12231	Rif1_N	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	55183	RIF1
PF08917	ecTbetaR2	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	7048	TGFBR2
PF05206	TRM13	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	54482	TRMT13
PF06012	DUF908	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	10075	HUWE1
PF03850	Tfb4	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	2967	GTF2H3
PF14744	WASH-7_mid	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	23325	KIAA1033
PF15112	DUF4559	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	159013	CXorf38
PF12436	USP7_ICP0_bdg	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	7874	USP7
PF00480	ROK	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	10020	GNE
PF04086	SRP-alpha_N	0.06198501872662	-2.78086255657672	1	1	0.00100704934541793	993	16020	6734	SRPR
