TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
REACT_115596	Signaling by ERBB4	0.000165989060410809	-8.70358867291901	149	21	0.0495283018867925	424	7167	23112,2247,26523,83737,27161,5295,192670,5156,5605,4734,5154,51741,10000,2690,5781,2252,2932,4254,253260,11059,192669	TNRC6B,FGF2,AGO1,ITCH,AGO2,PIK3R1,AGO4,PDGFRA,MAP2K2,NEDD4,PDGFA,WWOX,AKT3,GHR,PTPN11,FGF7,GSK3B,KITLG,RICTOR,WWP1,AGO3
REACT_115566	Cell Cycle	0.000237530715281451	-8.34521361535081	538	52	0.122641509433962	424	7167	4175,4149,114799,80321,1063,10926,5862,51773,7531,55320,55142,129401,25836,9702,5925,4927,80184,23198,894,23332,1021,10051,1639,57551,23224,10735,121441,10592,7532,23244,7175,6249,5529,5108,7514,8881,5525,5000,996,25936,2801,5985,23063,5001,8243,8481,5527,23636,8338,7443,9818,5711	MCM6,MAX,ESCO1,CEP70,CENPF,DBF4,RAB2A,RSF1,YWHAE,MIS18BP1,HAUS2,NUP35,NIPBL,CEP57,RB1,NUP88,CEP290,PSME4,CCND2,CLASP1,CDK6,SMC4,DCTN1,TAOK1,SYNE2,STAG2,NEDD1,SMC2,YWHAG,PDS5A,TPR,CLIP1,PPP2R5E,PCM1,XPO1,CDC16,PPP2R5A,ORC4,CDC27,NSL1,GOLGA2,RFC5,WAPAL,ORC5,SMC1A,OFD1,PPP2R5C,NUP62,HIST2H2AC,VRK1,NUPL1,PSMD5
REACT_150266	Establishment of Sister Chromatid Cohesion	0.00024284441293879	-8.32308959565998	11	5	0.0117924528301887	424	7167	114799,23063,8243,10735,23244	ESCO1,WAPAL,SMC1A,STAG2,PDS5A
REACT_11065	Beta-catenin phosphorylation cascade	0.000292613550762102	-8.13665775889181	17	6	0.0141509433962264	424	7167	5527,2932,5529,5525,1499,1452	PPP2R5C,GSK3B,PPP2R5E,PPP2R5A,CTNNB1,CSNK1A1
REACT_12056	NGF signalling via TRKA from the plasma membrane	0.000308860917652275	-8.08261948707924	201	25	0.0589622641509434	424	7167	23112,1173,2247,26523,27161,5295,192670,3709,1432,5156,5605,5898,5154,9261,5906,57498,10000,5781,2252,4254,2932,253260,4915,5576,192669	TNRC6B,AP2M1,FGF2,AGO1,AGO2,PIK3R1,AGO4,ITPR2,MAPK14,PDGFRA,MAP2K2,RALA,PDGFA,MAPKAPK2,RAP1A,KIDINS220,AKT3,PTPN11,FGF7,KITLG,GSK3B,RICTOR,NTRK2,PRKAR2A,AGO3
REACT_118789	Circadian Repression of Expression by REV-ERBA	0.000346211870358547	-7.96845962823473	24	7	0.0165094339622642	424	7167	80205,8648,10891,79718,5469,6095,6256	CHD9,NCOA1,PPARGC1A,TBL1XR1,MED1,RORA,RXRA
REACT_118659	RORA Activates Circadian Expression	0.00045667852242055	-7.69153086664235	25	7	0.0165094339622642	424	7167	80205,8648,10891,79718,5469,6095,6256	CHD9,NCOA1,PPARGC1A,TBL1XR1,MED1,RORA,RXRA
REACT_118713	YAP1- and WWTR1 (TAZ)-stimulated gene expression	0.00045667852242055	-7.69153086664235	25	7	0.0165094339622642	424	7167	6910,80205,8648,79718,5469,6256,25937	TBX5,CHD9,NCOA1,TBL1XR1,MED1,RXRA,WWTR1
REACT_23878	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	0.000612708176009109	-7.3976217940927	13	5	0.0117924528301887	424	7167	55757,2923,9761,56886,80267	UGGT2,PDIA3,MLEC,UGGT1,EDEM3
REACT_21270	PI-3K cascade	0.000649735878796913	-7.33894461796563	99	15	0.035377358490566	424	7167	5154,23112,2247,26523,10000,27161,5295,5781,2252,4254,2932,192670,253260,5156,192669	PDGFA,TNRC6B,FGF2,AGO1,AKT3,AGO2,PIK3R1,PTPN11,FGF7,KITLG,GSK3B,AGO4,RICTOR,PDGFRA,AGO3
REACT_75829	PIP3 activates AKT signaling	0.000649735878796913	-7.33894461796563	99	15	0.035377358490566	424	7167	5154,23112,2247,26523,10000,27161,5295,5781,2252,4254,2932,192670,253260,5156,192669	PDGFA,TNRC6B,FGF2,AGO1,AKT3,AGO2,PIK3R1,PTPN11,FGF7,KITLG,GSK3B,AGO4,RICTOR,PDGFRA,AGO3
REACT_147723	PI3K/AKT Signaling in Cancer	0.000649735878796913	-7.33894461796563	99	15	0.035377358490566	424	7167	5154,23112,2247,26523,10000,27161,5295,5781,2252,4254,2932,192670,253260,5156,192669	PDGFA,TNRC6B,FGF2,AGO1,AKT3,AGO2,PIK3R1,PTPN11,FGF7,KITLG,GSK3B,AGO4,RICTOR,PDGFRA,AGO3
REACT_116008	PI3K events in ERBB2 signaling	0.000649735878796913	-7.33894461796563	99	15	0.035377358490566	424	7167	5154,23112,2247,26523,10000,27161,5295,5781,2252,4254,2932,192670,253260,5156,192669	PDGFA,TNRC6B,FGF2,AGO1,AKT3,AGO2,PIK3R1,PTPN11,FGF7,KITLG,GSK3B,AGO4,RICTOR,PDGFRA,AGO3
REACT_115961	PI3K events in ERBB4 signaling	0.000649735878796913	-7.33894461796563	99	15	0.035377358490566	424	7167	5154,23112,2247,26523,10000,27161,5295,5781,2252,4254,2932,192670,253260,5156,192669	PDGFA,TNRC6B,FGF2,AGO1,AKT3,AGO2,PIK3R1,PTPN11,FGF7,KITLG,GSK3B,AGO4,RICTOR,PDGFRA,AGO3
REACT_1884	MRN complex relocalizes to nuclear foci	0.000786452128598144	-7.14797870369073	4	3	0.00707547169811321	424	7167	4361,10111,4683	MRE11A,RAD50,NBN
REACT_486	Assembly of the RAD50-MRE11-NBS1 complex at DNA double-strand breaks	0.000786452128598144	-7.14797870369073	4	3	0.00707547169811321	424	7167	4361,10111,4683	MRE11A,RAD50,NBN
REACT_12464	PI3K/AKT activation	0.000894299671092064	-7.01946963639476	102	15	0.035377358490566	424	7167	5154,23112,2247,26523,10000,27161,5295,5781,2252,4254,2932,192670,253260,5156,192669	PDGFA,TNRC6B,FGF2,AGO1,AKT3,AGO2,PIK3R1,PTPN11,FGF7,KITLG,GSK3B,AGO4,RICTOR,PDGFRA,AGO3
REACT_1932	Mitotic Telophase/Cytokinesis	0.000907156441166887	-7.00519564073029	14	5	0.0117924528301887	424	7167	25836,23063,10735,23244,8243	NIPBL,WAPAL,STAG2,PDS5A,SMC1A
REACT_12578	GAB1 signalosome	0.000991451088989475	-6.91634094153943	103	15	0.035377358490566	424	7167	5154,23112,2247,26523,10000,27161,5295,5781,2252,4254,2932,192670,253260,5156,192669	PDGFA,TNRC6B,FGF2,AGO1,AKT3,AGO2,PIK3R1,PTPN11,FGF7,KITLG,GSK3B,AGO4,RICTOR,PDGFRA,AGO3
REACT_115755	Signaling by ERBB2	0.00105350433462448	-6.8556332102297	159	20	0.0471698113207547	424	7167	23112,2247,26523,27161,5295,9101,192670,3709,5156,5605,5154,8065,10000,5781,2252,4254,2932,253260,5576,192669	TNRC6B,FGF2,AGO1,AGO2,PIK3R1,USP8,AGO4,ITPR2,PDGFRA,MAP2K2,PDGFA,CUL5,AKT3,PTPN11,FGF7,KITLG,GSK3B,RICTOR,PRKAR2A,AGO3
REACT_15364	Loss of Nlp from mitotic centrosomes	0.00117432543817058	-6.74706139141572	64	11	0.0259433962264151	424	7167	9702,5108,80321,80184,8481,121441,7531,23332,55142,7532,1639	CEP57,PCM1,CEP70,CEP290,OFD1,NEDD1,YWHAE,CLASP1,HAUS2,YWHAG,DCTN1
REACT_15451	Loss of proteins required for interphase microtubule organization from the centrosome	0.00117432543817058	-6.74706139141572	64	11	0.0259433962264151	424	7167	9702,5108,80321,80184,8481,121441,7531,23332,55142,7532,1639	CEP57,PCM1,CEP70,CEP290,OFD1,NEDD1,YWHAE,CLASP1,HAUS2,YWHAG,DCTN1
REACT_111118	BMAL1:CLOCK/NPAS2 Activates Circadian Expression	0.00118503925233724	-6.73797938060842	37	8	0.0188679245283019	424	7167	80205,79718,6256,8648,10891,5469,6095,8864	CHD9,TBL1XR1,RXRA,NCOA1,PPARGC1A,MED1,RORA,PER2
REACT_111040	Signaling by SCF-KIT	0.00121708964878049	-6.71129280394246	138	18	0.0424528301886792	424	7167	2241,23112,2247,26523,27161,5295,192670,5156,5605,5154,10000,5781,6772,2932,4254,2252,253260,192669	FER,TNRC6B,FGF2,AGO1,AGO2,PIK3R1,AGO4,PDGFRA,MAP2K2,PDGFA,AKT3,PTPN11,STAT1,GSK3B,KITLG,FGF7,RICTOR,AGO3
REACT_6900	Immune System	0.00134623565143646	-6.6104429877221	1191	94	0.221698113207547	424	7167	5599,79654,55740,3709,1432,5156,8411,30011,5154,5906,6672,1499,197131,3572,51135,10628,79876,23198,4361,253260,10097,10411,140460,7099,1386,25820,1639,55958,83737,7879,192670,7335,5529,1981,8881,5525,3839,7174,6772,3688,2252,4254,2932,5527,5711,23586,23112,1173,9320,26523,26272,11213,27161,26118,1660,8672,2923,10093,9354,4734,129401,4927,8065,10075,10010,2690,51465,5781,596,11059,6885,3837,116143,2247,5591,7332,5295,3093,5605,54739,3554,9261,7175,10910,3840,996,10000,7322,23636,164,9818,5576,3428,192669	MAPK8,HECTD3,ENAH,ITPR2,MAPK14,PDGFRA,EEA1,SH3KBP1,PDGFA,RAP1A,SP100,CTNNB1,UBR1,IL6ST,IRAK4,TXNIP,UBA5,PSME4,MRE11A,RICTOR,ACTR2,RAPGEF3,ASB7,TLR4,ATF2,ARIH1,DCTN1,KLHL9,ITCH,RAB7A,AGO4,UBE2V1,PPP2R5E,EIF4G1,CDC16,PPP2R5A,KPNA3,TPP2,STAT1,ITGB1,FGF7,KITLG,GSK3B,PPP2R5C,PSMD5,DDX58,TNRC6B,AP2M1,TRIP12,AGO1,FBXO4,IRAK3,AGO2,WSB1,DHX9,EIF4G3,PDIA3,ARPC4,UBE4A,NEDD4,NUP35,NUP88,CUL5,HUWE1,TANK,GHR,UBE2J1,PTPN11,BCL2,WWP1,MAP3K7,KPNB1,WDR92,FGF2,PRKDC,UBE2L3,PIK3R1,UBE2K,MAP2K2,XAF1,IL1R1,MAPKAPK2,TPR,SUGT1,KPNA4,CDC27,AKT3,UBE2D2,NUP62,AP1G1,NUPL1,PRKAR2A,IFI16,AGO3
REACT_9417	Signaling by EGFR	0.00157362147258896	-6.45437564546336	176	21	0.0495283018867925	424	7167	23112,1173,2247,26523,8874,27161,5295,192670,3709,5156,5605,30011,5154,10000,5781,2252,4254,2932,253260,5576,192669	TNRC6B,AP2M1,FGF2,AGO1,ARHGEF7,AGO2,PIK3R1,AGO4,ITPR2,PDGFRA,MAP2K2,SH3KBP1,PDGFA,AKT3,PTPN11,FGF7,KITLG,GSK3B,RICTOR,PRKAR2A,AGO3
REACT_11045	Signaling by Wnt	0.00158320566717762	-6.44830358411081	188	22	0.0518867924528302	424	7167	23112,55970,1173,8322,116143,26523,27161,192670,3709,23236,1452,6934,5529,5525,1499,59345,23198,5527,2932,6885,5711,192669	TNRC6B,GNG12,AP2M1,FZD4,WDR92,AGO1,AGO2,AGO4,ITPR2,PLCB1,CSNK1A1,TCF7L2,PPP2R5E,PPP2R5A,CTNNB1,GNB4,PSME4,PPP2R5C,GSK3B,MAP3K7,PSMD5,AGO3
REACT_111045	Developmental Biology	0.00161689960192922	-6.42724478941235	419	40	0.0943396226415094	424	7167	6938,1173,5786,6256,7204,6586,55740,80031,9723,1432,57556,3983,1499,1808,6711,5781,6335,55588,5469,23332,5346,80205,6655,79718,287,10589,5605,663,388,4087,9043,10000,3688,2932,6093,8648,8829,10891,4089,8650	TCF12,AP2M1,PTPRA,RXRA,TRIO,SLIT3,ENAH,SEMA6D,SEMA3E,MAPK14,SEMA6A,ABLIM1,CTNNB1,DPYSL2,SPTBN1,PTPN11,SCN9A,MED29,MED1,CLASP1,PLIN1,CHD9,SOS2,TBL1XR1,ANK2,DRAP1,MAP2K2,BNIP2,RHOB,SMAD2,SPAG9,AKT3,ITGB1,GSK3B,ROCK1,NCOA1,NRP1,PPARGC1A,SMAD4,NUMB
REACT_111155	Cell-Cell communication	0.00174548325335359	-6.3507238256482	131	17	0.0400943396226415	424	7167	5599,8573,8826,5295,253559,87,1432,4301,1499,23607,9459,6711,5781,3688,9863,56288,55243	MAPK8,CASK,IQGAP1,PIK3R1,CADM2,ACTN1,MAPK14,MLLT4,CTNNB1,CD2AP,ARHGEF6,SPTBN1,PTPN11,ITGB1,MAGI2,PARD3,KIRREL
REACT_115871	Signaling by EGFR in Cancer	0.00181388170924456	-6.31228613931371	178	21	0.0495283018867925	424	7167	23112,1173,2247,26523,8874,27161,5295,192670,3709,5156,5605,30011,5154,10000,5781,2252,4254,2932,253260,5576,192669	TNRC6B,AP2M1,FGF2,AGO1,ARHGEF7,AGO2,PIK3R1,AGO4,ITPR2,PDGFRA,MAP2K2,SH3KBP1,PDGFA,AKT3,PTPN11,FGF7,KITLG,GSK3B,RICTOR,PRKAR2A,AGO3
REACT_125	Processing of Capped Intron-Containing Pre-mRNA	0.0018338266888235	-6.3013504086189	143	18	0.0424528301886792	424	7167	51362,23451,4116,1660,6430,220988,129401,10914,10181,7175,11051,4927,2963,8243,3191,23636,3192,9818	CDC40,SF3B1,MAGOH,DHX9,SRSF5,HNRNPA3,NUP35,PAPOLA,RBM5,TPR,NUDT21,NUP88,GTF2F2,SMC1A,HNRNPL,NUP62,HNRNPU,NUPL1
REACT_6772	S6K1 signalling	0.00187973086599596	-6.27662666877326	5	3	0.00707547169811321	424	7167	1981,6198,1975	EIF4G1,RPS6KB1,EIF4B
REACT_21272	Downstream signaling of activated FGFR	0.00198450374215143	-6.22238640005312	144	18	0.0424528301886792	424	7167	23112,2247,26523,27161,5295,192670,3709,5156,5605,5154,10000,5781,2252,2932,4254,253260,5576,192669	TNRC6B,FGF2,AGO1,AGO2,PIK3R1,AGO4,ITPR2,PDGFRA,MAP2K2,PDGFA,AKT3,PTPN11,FGF7,GSK3B,KITLG,RICTOR,PRKAR2A,AGO3
REACT_17025	Downstream signal transduction	0.00204230895963811	-6.19367426821748	156	19	0.044811320754717	424	7167	23112,2247,26523,27161,5295,192670,3709,5156,5605,5154,10000,6772,5781,2252,2932,4254,253260,5576,192669	TNRC6B,FGF2,AGO1,AGO2,PIK3R1,AGO4,ITPR2,PDGFRA,MAP2K2,PDGFA,AKT3,STAT1,PTPN11,FGF7,GSK3B,KITLG,RICTOR,PRKAR2A,AGO3
REACT_682	Mitotic Prometaphase	0.00234068809196643	-6.05731033644272	112	15	0.035377358490566	424	7167	6249,5529,7514,5525,25936,23063,1063,57551,10735,8243,5527,10592,23332,23244,10051	CLIP1,PPP2R5E,XPO1,PPP2R5A,NSL1,WAPAL,CENPF,TAOK1,STAG2,SMC1A,PPP2R5C,SMC2,CLASP1,PDS5A,SMC4
REACT_549	Activation of BAD and translocation to mitochondria	0.00241877670674194	-6.02449335970008	17	5	0.0117924528301887	424	7167	596,7531,116143,10000,7532	BCL2,YWHAE,WDR92,AKT3,YWHAG
REACT_75842	Antigen processing: Ubiquitination & Proteasome degradation	0.00257652567643521	-5.96131342461972	220	24	0.0566037735849057	424	7167	55958,9320,26272,83737,7332,26118,79654,7335,9354,3093,4734,8065,8881,996,197131,10075,7174,79876,7322,23198,51465,11059,140460,5711	KLHL9,TRIP12,FBXO4,ITCH,UBE2L3,WSB1,HECTD3,UBE2V1,UBE4A,UBE2K,NEDD4,CUL5,CDC16,CDC27,UBR1,HUWE1,TPP2,UBA5,UBE2D2,PSME4,UBE2J1,WWP1,ASB7,PSMD5
REACT_18325	Regulation of Insulin Secretion	0.00268198005200829	-5.92119993188026	81	12	0.0283018867924528	424	7167	2778,55970,5906,59345,8826,2776,10411,3709,6812,2771,23236,5576	GNAS,GNG12,RAP1A,GNB4,IQGAP1,GNAQ,RAPGEF3,ITPR2,STXBP1,GNAI2,PLCB1,PRKAR2A
REACT_120850	TGF-beta receptor signaling activates SMADs	0.0026911706656632	-5.91777898834048	33	7	0.0165094339622642	424	7167	7514,4087,7048,51377,4089,9372,4092	XPO1,SMAD2,TGFBR2,UCHL5,SMAD4,ZFYVE9,SMAD7
REACT_163874	Non-integrin membrane-ECM interactions	0.00279451516863661	-5.88009665123683	42	8	0.0188679245283019	424	7167	3910,5154,8573,1756,2247,3688,4921,87	LAMA4,PDGFA,CASK,DMD,FGF2,ITGB1,DDR2,ACTN1
REACT_23810	Calnexin/calreticulin cycle	0.00285534763528387	-5.85856167961465	11	4	0.00943396226415094	424	7167	55757,2923,56886,80267	UGGT2,PDIA3,UGGT1,EDEM3
REACT_120736	Signaling by FGFR in disease	0.00293880862062122	-5.82975101084107	173	20	0.0471698113207547	424	7167	23112,2247,26523,27161,5295,192670,3709,5156,5605,5154,10000,6772,5781,2252,2932,4254,253260,7750,5576,192669	TNRC6B,FGF2,AGO1,AGO2,PIK3R1,AGO4,ITPR2,PDGFRA,MAP2K2,PDGFA,AKT3,STAT1,PTPN11,FGF7,GSK3B,KITLG,RICTOR,ZMYM2,PRKAR2A,AGO3
REACT_169398	Loss of Function of SMAD2/3 in Cancer	0.0031183892100601	-5.77043868930544	72	11	0.0259433962264151	424	7167	7514,4087,142,51377,25937,4092,5494,7048,4089,56288,9372	XPO1,SMAD2,PARP1,UCHL5,WWTR1,SMAD7,PPM1A,TGFBR2,SMAD4,PARD3,ZFYVE9
REACT_169435	Loss of Function of TGFBR2 in Cancer	0.0031183892100601	-5.77043868930544	72	11	0.0259433962264151	424	7167	7514,4087,142,51377,25937,4092,5494,7048,4089,56288,9372	XPO1,SMAD2,PARP1,UCHL5,WWTR1,SMAD7,PPM1A,TGFBR2,SMAD4,PARD3,ZFYVE9
REACT_169107	SMAD4 MH2 Domain Mutants in Cancer	0.0031183892100601	-5.77043868930544	72	11	0.0259433962264151	424	7167	7514,4087,142,51377,25937,4092,5494,7048,4089,56288,9372	XPO1,SMAD2,PARP1,UCHL5,WWTR1,SMAD7,PPM1A,TGFBR2,SMAD4,PARD3,ZFYVE9
REACT_169219	Loss of Function of SMAD4 in Cancer	0.0031183892100601	-5.77043868930544	72	11	0.0259433962264151	424	7167	7514,4087,142,51377,25937,4092,5494,7048,4089,56288,9372	XPO1,SMAD2,PARP1,UCHL5,WWTR1,SMAD7,PPM1A,TGFBR2,SMAD4,PARD3,ZFYVE9
REACT_169263	TGFBR1 KD Mutants in Cancer	0.0031183892100601	-5.77043868930544	72	11	0.0259433962264151	424	7167	7514,4087,142,51377,25937,4092,5494,7048,4089,56288,9372	XPO1,SMAD2,PARP1,UCHL5,WWTR1,SMAD7,PPM1A,TGFBR2,SMAD4,PARD3,ZFYVE9
REACT_169445	TGFBR1 LBD Mutants in Cancer	0.0031183892100601	-5.77043868930544	72	11	0.0259433962264151	424	7167	7514,4087,142,51377,25937,4092,5494,7048,4089,56288,9372	XPO1,SMAD2,PARP1,UCHL5,WWTR1,SMAD7,PPM1A,TGFBR2,SMAD4,PARD3,ZFYVE9
REACT_169165	SMAD2/3 MH2 Domain Mutants in Cancer	0.0031183892100601	-5.77043868930544	72	11	0.0259433962264151	424	7167	7514,4087,142,51377,25937,4092,5494,7048,4089,56288,9372	XPO1,SMAD2,PARP1,UCHL5,WWTR1,SMAD7,PPM1A,TGFBR2,SMAD4,PARD3,ZFYVE9
REACT_169192	TGFBR2 MSI Frameshift Mutants in Cancer	0.0031183892100601	-5.77043868930544	72	11	0.0259433962264151	424	7167	7514,4087,142,51377,25937,4092,5494,7048,4089,56288,9372	XPO1,SMAD2,PARP1,UCHL5,WWTR1,SMAD7,PPM1A,TGFBR2,SMAD4,PARD3,ZFYVE9
REACT_169440	TGFBR2 Kinase Domain Mutants in Cancer	0.0031183892100601	-5.77043868930544	72	11	0.0259433962264151	424	7167	7514,4087,142,51377,25937,4092,5494,7048,4089,56288,9372	XPO1,SMAD2,PARP1,UCHL5,WWTR1,SMAD7,PPM1A,TGFBR2,SMAD4,PARD3,ZFYVE9
REACT_169103	SMAD2/3 Phosphorylation Motif Mutants in Cancer	0.0031183892100601	-5.77043868930544	72	11	0.0259433962264151	424	7167	7514,4087,142,51377,25937,4092,5494,7048,4089,56288,9372	XPO1,SMAD2,PARP1,UCHL5,WWTR1,SMAD7,PPM1A,TGFBR2,SMAD4,PARD3,ZFYVE9
REACT_6844	Signaling by TGF-beta Receptor Complex	0.0031183892100601	-5.77043868930544	72	11	0.0259433962264151	424	7167	7514,4087,142,51377,25937,4092,5494,7048,4089,56288,9372	XPO1,SMAD2,PARP1,UCHL5,WWTR1,SMAD7,PPM1A,TGFBR2,SMAD4,PARD3,ZFYVE9
REACT_169311	Loss of Function of TGFBR1 in Cancer	0.0031183892100601	-5.77043868930544	72	11	0.0259433962264151	424	7167	7514,4087,142,51377,25937,4092,5494,7048,4089,56288,9372	XPO1,SMAD2,PARP1,UCHL5,WWTR1,SMAD7,PPM1A,TGFBR2,SMAD4,PARD3,ZFYVE9
REACT_169122	Signaling by TGF-beta Receptor Complex in Cancer	0.0031183892100601	-5.77043868930544	72	11	0.0259433962264151	424	7167	7514,4087,142,51377,25937,4092,5494,7048,4089,56288,9372	XPO1,SMAD2,PARP1,UCHL5,WWTR1,SMAD7,PPM1A,TGFBR2,SMAD4,PARD3,ZFYVE9
REACT_23879	Platelet sensitization by LDL	0.00318861017656485	-5.7481701384497	18	5	0.0117924528301887	424	7167	5527,5529,5525,1432,5781	PPP2R5C,PPP2R5E,PPP2R5A,MAPK14,PTPN11
REACT_910	M Phase	0.00324198643544077	-5.73156903968704	301	30	0.0707547169811321	424	7167	1063,57551,10735,5862,10592,129401,23244,25836,7175,5925,6249,5529,4927,8881,7514,996,25936,2801,5525,23063,23198,8243,5527,23636,8338,7443,23332,9818,5711,10051	CENPF,TAOK1,STAG2,RAB2A,SMC2,NUP35,PDS5A,NIPBL,TPR,RB1,CLIP1,PPP2R5E,NUP88,CDC16,XPO1,CDC27,NSL1,GOLGA2,PPP2R5A,WAPAL,PSME4,SMC1A,PPP2R5C,NUP62,HIST2H2AC,VRK1,CLASP1,NUPL1,PSMD5,SMC4
